target_id	length	eff_length	est_counts	tpm
ENSDART00000184674.1	4795	4563.87	0	0
ENSDART00000173642.2	11731	11499.9	90	0.671219
ENSDART00000126664.3	470	239.123	0	0
ENSDART00000006927.6	1785	1553.87	404	22.2988
ENSDART00000102790.6	2421	2189.87	287.023	11.2412
ENSDART00000154713.2	799	567.883	2.2418	0.338574
ENSDART00000121488.3	2716	2484.87	30.7582	1.06163
ENSDART00000154257.2	538	306.976	0	0
ENSDART00000157308.2	853	621.868	0	0
ENSDART00000023674.8	2577	2345.87	6	0.219362
ENSDART00000166185.2	1113	881.868	30.8171	2.99711
ENSDART00000025096.10	5067	4835.87	136	2.41201
ENSDART00000154921.2	1725	1493.87	0	0
ENSDART00000167841.2	919	687.868	117.534	14.6546
ENSDART00000167251.2	720	488.883	37.4659	6.57273
ENSDART00000132463.2	1065	833.868	2	0.205706
ENSDART00000170679.2	1377	1145.87	0	0
ENSDART00000056721.5	1900	1668.87	206	10.5867
ENSDART00000126470.4	1634	1402.87	365	22.3147
ENSDART00000159934.2	1430	1198.87	0	0
ENSDART00000188607.1	1548	1316.87	16.5	1.07462
ENSDART00000154457.2	2683	2451.87	1	0.0349798
ENSDART00000017122.8	2007	1775.87	355.611	17.1743
ENSDART00000146361.2	527	295.999	30.3893	8.80533
ENSDART00000157416.3	1072	840.868	1	0.101997
ENSDART00000159884.2	770	538.883	0	0
ENSDART00000060344.4	1562	1330.87	280	18.0442
ENSDART00000144295.2	742	510.883	464.328	77.9503
ENSDART00000142517.3	2282	2050.87	1913.55	80.0233
ENSDART00000029719.6	2723	2491.87	1955.78	67.3147
ENSDART00000170471.2	168	15.1856	0	0
ENSDART00000144032.2	313	87.4554	2	1.96136
ENSDART00000134657.2	750	518.883	1	0.165289
ENSDART00000099483.5	612	380.92	0	0
ENSDART00000158998.2	3418	3186.87	181	4.87112
ENSDART00000082425.5	2533	2301.87	307.607	11.4612
ENSDART00000161426.2	781	549.883	7.56247	1.17953
ENSDART00000082420.4	2829	2597.87	315.83	10.4268
ENSDART00000170945.2	1629	1397.87	12.5635	0.77083
ENSDART00000036448.8	1592	1360.87	344.356	21.7023
ENSDART00000144792.2	732	500.883	6.64362	1.13758
ENSDART00000062338.5	1425	1193.87	19	1.36493
ENSDART00000150119.2	501	270.05	1.20882	0.383911
ENSDART00000056846.8	1109	877.868	471.905	46.1041
ENSDART00000149726.2	1237	1005.87	175.16	14.9351
ENSDART00000190696.1	2630	2398.87	45.9981	1.64455
ENSDART00000152684.3	1586	1354.87	0	0
ENSDART00000152511.2	644	412.92	0	0
ENSDART00000192527.1	1553	1321.87	58.9072	3.82203
ENSDART00000129407.4	2054	1822.87	6.85935	0.322732
ENSDART00000062069.7	801	569.883	0	0
ENSDART00000175378.2	1306	1074.87	0	0
ENSDART00000005195.10	2124	1892.87	0	0
ENSDART00000074547.6	1575	1343.87	1050.93	67.0708
ENSDART00000009500.8	2248	2016.87	1957.83	83.2554
ENSDART00000136787.2	783	551.883	1.16743	0.181425
ENSDART00000139317.2	765	533.883	0	0
ENSDART00000138073.2	1627	1395.87	36.046	2.21476
ENSDART00000013411.6	1841	1609.87	946.954	50.4491
ENSDART00000165911.2	3273	3041.87	75.3266	2.12384
ENSDART00000172081.2	2166	1934.87	12.6734	0.561768
ENSDART00000134891.3	824	592.868	1.51593	0.219299
ENSDART00000136451.2	448	217.212	439.856	173.677
ENSDART00000130579.3	1738	1506.87	0	0
ENSDART00000074789.6	4669	4437.87	6451.46	124.68
ENSDART00000129415.3	5222	4990.87	0	0
ENSDART00000073397.7	8468	8236.87	232.763	2.42363
ENSDART00000170496.2	909	677.868	3.29341	0.416692
ENSDART00000148096.3	1623	1391.87	0	0
ENSDART00000081826.6	1525	1293.87	11.5627	0.766447
ENSDART00000022441.10	1433	1201.87	16	1.14177
ENSDART00000020908.6	1737	1505.87	2038	116.073
ENSDART00000147484.2	627	395.92	0	0
ENSDART00000147966.2	991	759.868	5	0.564347
ENSDART00000134601.3	7534	7302.87	1802.83	21.1727
ENSDART00000175022.2	8641	8409.87	321.083	3.27448
ENSDART00000150743.2	1771	1539.87	0	0
ENSDART00000109452.5	7372	7140.87	752.027	9.03227
ENSDART00000132362.2	646	414.92	13.2211	2.73287
ENSDART00000091599.6	10035	9803.87	1557.43	13.6247
ENSDART00000159762.2	10065	9833.87	47.1072	0.410845
ENSDART00000172941.2	638	406.92	1.43241	0.301905
ENSDART00000172933.2	305	80.7465	0	0
ENSDART00000173111.2	441	210.245	52	21.2125
ENSDART00000173106.2	1622	1390.87	2700.06	166.495
ENSDART00000172767.2	809	577.868	36.6739	5.44306
ENSDART00000172986.2	811	579.868	3.28185	0.485405
ENSDART00000163923.2	1077	845.868	0	0
ENSDART00000075612.6	609	377.93	0	0
ENSDART00000163188.2	1938	1706.87	0	0
ENSDART00000160522.2	1833	1601.87	141	7.5493
ENSDART00000040601.7	852	620.868	0	0
ENSDART00000145260.2	1283	1051.87	0	0
ENSDART00000188189.1	5595	5363.87	131.269	2.09893
ENSDART00000073640.2	2734	2502.87	0	0
ENSDART00000175932.2	4903	4671.87	69.7863	1.28113
ENSDART00000132564.2	2152	1920.87	0	0
ENSDART00000181363.1	5787	5555.87	0.446583	0.0068939
ENSDART00000180681.1	6173	5941.87	0	0
ENSDART00000186998.1	5758	5526.87	178.768	2.77411
ENSDART00000124691.4	2245	2013.87	143.283	6.10209
ENSDART00000083558.6	2177	1945.87	0	0
ENSDART00000125766.3	5850	5618.87	2638.73	40.2773
ENSDART00000076561.6	1261	1029.87	6	0.499671
ENSDART00000133216.2	598	366.93	2.10757	0.492622
ENSDART00000140650.3	2753	2521.87	282.62	9.61159
ENSDART00000049063.7	2761	2529.87	242.272	8.21335
ENSDART00000126013.3	3257	3025.87	46.9395	1.33046
ENSDART00000131147.3	2422	2190.87	1.06052	0.0415162
ENSDART00000130604.3	1248	1016.87	11.2488	0.94876
ENSDART00000168755.2	1982	1750.87	55	2.69416
ENSDART00000145263.2	375	144.975	1	0.591592
ENSDART00000131429.3	767	535.883	0	0
ENSDART00000138148.2	3427	3195.87	108.295	2.90627
ENSDART00000101756.5	3413	3181.87	2.9929e-07	8.06723e-09
ENSDART00000080005.6	3362	3130.87	32.4351	0.888517
ENSDART00000111002.5	5301	5069.87	438.607	7.41983
ENSDART00000169095.2	539	307.976	6.48886	1.80704
ENSDART00000112130.4	861	629.868	1.51114	0.205764
ENSDART00000179683.1	612	380.92	0	0
ENSDART00000133373.2	2044	1812.87	2.44175	0.115518
ENSDART00000054651.5	3219	2987.87	1.55825	0.0447292
ENSDART00000145902.3	497	266.064	0	0
ENSDART00000135298.2	498	267.064	0	0
ENSDART00000132361.2	1177	945.868	0	0
ENSDART00000135824.2	912	680.868	32.9658	4.15255
ENSDART00000145905.3	1485	1253.87	496.102	33.9339
ENSDART00000188379.1	3188	2956.87	587.092	17.029
ENSDART00000113829.4	1760	1528.87	21	1.17805
ENSDART00000163739.2	843	611.868	5.21192	0.730558
ENSDART00000080256.6	3166	2934.87	1904	55.6407
ENSDART00000136502.2	2492	2260.87	289.888	10.9969
ENSDART00000147491.3	2628	2396.87	451.112	16.1419
ENSDART00000027255.6	1785	1553.87	1267.93	69.9834
ENSDART00000126681.5	2244	2012.87	2948.3	125.624
ENSDART00000139223.4	1828	1596.87	319.091	17.138
ENSDART00000141928.5	1773	1541.87	408.443	22.7195
ENSDART00000189242.1	941	709.868	0	0
ENSDART00000156535.2	1666	1434.87	0	0
ENSDART00000190795.1	4427	4195.87	321.274	6.56702
ENSDART00000176628.2	4844	4612.87	10.7261	0.199428
ENSDART00000166079.2	896	664.868	0	0
ENSDART00000162993.2	1193	961.868	148	13.1966
ENSDART00000023676.6	2831	2599.87	1387	45.7551
ENSDART00000145199.4	2166	1934.87	0	0
ENSDART00000134746.2	630	398.92	0	0
ENSDART00000131366.3	625	393.92	6665.9	1451.33
ENSDART00000132882.3	825	593.868	30.9425	4.46868
ENSDART00000140583.3	691	459.92	2	0.37296
ENSDART00000145591.3	924	692.868	8.95773	1.10882
ENSDART00000187931.1	1279	1047.87	46.1997	3.78136
ENSDART00000150460.2	348	119.037	0	0
ENSDART00000103410.5	1619	1387.87	200	12.3594
ENSDART00000138916.2	749	517.883	0	0
ENSDART00000131603.3	1220	988.868	41	3.55599
ENSDART00000091443.5	1226	994.868	19	1.63796
ENSDART00000186401.1	916	684.868	0	0
ENSDART00000132675.2	719	487.883	0	0
ENSDART00000145809.2	640	408.92	417.07	87.4751
ENSDART00000139723.2	541	309.976	46.5058	12.8675
ENSDART00000024358.9	1149	917.868	43.651	4.07876
ENSDART00000136060.3	424	193.339	2.58987	1.14888
ENSDART00000126468.3	936	704.868	53.1834	6.47117
ENSDART00000147800.3	1107	875.868	4.42029	0.432839
ENSDART00000054340.7	655	423.92	143.41	29.0142
ENSDART00000130277.3	893	661.868	5942.1	769.986
ENSDART00000122877.3	713	481.896	5.1185	0.91097
ENSDART00000133195.2	703	471.908	14.1302	2.56806
ENSDART00000054338.7	1027	795.868	1706.39	183.887
ENSDART00000135262.3	3499	3267.87	0	0
ENSDART00000102949.4	3301	3069.87	0	0
ENSDART00000180528.1	3570	3338.87	0	0
ENSDART00000183998.1	3946	3714.87	0	0
ENSDART00000181891.1	3362	3130.87	0	0
ENSDART00000153734.2	7250	7018.87	3011.01	36.7925
ENSDART00000156106.2	560	328.976	0	0
ENSDART00000192789.1	2613	2381.87	0	0
ENSDART00000183660.1	2616	2384.87	0	0
ENSDART00000180156.1	2673	2441.87	0	0
ENSDART00000193927.1	2742	2510.87	0	0
ENSDART00000188869.1	2604	2372.87	0	0
ENSDART00000184146.1	2700	2468.87	0	0
ENSDART00000190749.1	2649	2417.87	0	0
ENSDART00000157730.2	1420	1188.87	0	0
ENSDART00000128638.3	1874	1642.87	33	1.72276
ENSDART00000172794.2	1192	960.868	15	1.33888
ENSDART00000143365.3	2252	2020.87	47.7919	2.02829
ENSDART00000104087.6	4912	4680.87	165.362	3.02987
ENSDART00000189505.1	5621	5389.87	137.846	2.19347
ENSDART00000145452.2	611	379.92	0	0
ENSDART00000139776.2	1352	1120.87	20.7484	1.58761
ENSDART00000146974.2	701	469.908	1.25157	0.228432
ENSDART00000014769.9	1905	1673.87	0	0
ENSDART00000135042.3	852	620.868	291.882	40.3201
ENSDART00000143920.2	866	634.868	408.348	55.1647
ENSDART00000160547.2	3201	2969.87	66.464	1.91939
ENSDART00000168452.2	2161	1929.87	113.042	5.02374
ENSDART00000141030.4	5860	5628.87	206.172	3.1414
ENSDART00000146402.2	898	666.868	3	0.38583
ENSDART00000145692.2	348	119.037	0	0
ENSDART00000002096.8	2091	1859.87	0	0
ENSDART00000162633.2	1307	1075.87	0	0
ENSDART00000164374.2	6804	6572.87	270.524	3.52992
ENSDART00000181892.1	4124	3892.87	0	0
ENSDART00000181816.1	3909	3677.87	0	0
ENSDART00000186311.1	3879	3647.87	0	0
ENSDART00000136063.2	689	457.92	12	2.24753
ENSDART00000154917.2	943	711.868	8	0.96384
ENSDART00000046638.8	1817	1585.87	1	0.0540813
ENSDART00000151850.3	1243	1011.87	0	0
ENSDART00000151934.3	2209	1977.87	203.65	8.83083
ENSDART00000129631.3	2043	1811.87	382.432	18.1027
ENSDART00000141465.2	618	386.92	0	0
ENSDART00000175258.2	5657	5425.87	88.2295	1.39463
ENSDART00000171388.3	1998	1766.87	0	0
ENSDART00000086064.7	5224	4992.87	236.674	4.06551
ENSDART00000170256.3	5435	5203.87	49.3258	0.812947
ENSDART00000167575.2	836	604.868	0	0
ENSDART00000158683.3	3183	2951.87	362.078	10.5201
ENSDART00000140032.2	916	684.868	21.098	2.6421
ENSDART00000136993.2	868	636.868	2.90199	0.390805
ENSDART00000172988.2	1341	1109.87	115.808	8.94911
ENSDART00000161540.2	1656	1424.87	9.19247	0.553315
ENSDART00000144130.2	795	563.883	4.54971	0.692005
ENSDART00000101685.3	2883	2651.87	28.2251	0.912849
ENSDART00000062067.8	1989	1757.87	88.6437	4.3249
ENSDART00000135560.2	714	482.896	3.26861	0.58053
ENSDART00000124041.4	914	682.868	8.53419	1.07186
ENSDART00000136921.2	567	335.976	0	0
ENSDART00000168182.2	3744	3512.87	378.798	9.24826
ENSDART00000169502.2	3716	3484.87	15.1553	0.372986
ENSDART00000157990.2	3048	2816.87	0	0
ENSDART00000165712.2	1301	1069.87	840	67.3385
ENSDART00000078453.5	903	671.868	0	0
ENSDART00000145934.2	487	256.085	0	0
ENSDART00000147022.2	832	600.868	0	0
ENSDART00000139334.2	865	633.868	0	0
ENSDART00000168333.2	730	498.883	0	0
ENSDART00000150673.2	357	127.61	0	0
ENSDART00000146727.2	1971	1739.87	8	0.394356
ENSDART00000189946.1	1545	1313.87	0	0
ENSDART00000040308.7	1620	1388.87	0	0
ENSDART00000149947.3	4017	3785.87	796	18.0328
ENSDART00000020472.8	1787	1555.87	0	0
ENSDART00000173162.2	735	503.883	9.57567	1.62987
ENSDART00000131937.2	878	646.868	15	1.98879
ENSDART00000152848.2	4827	4595.87	1	0.0186615
ENSDART00000041257.7	1041	809.868	26.9956	2.85886
ENSDART00000132953.2	1011	779.868	17.0044	1.87005
ENSDART00000000876.11	2945	2713.87	66.7861	2.11063
ENSDART00000155905.2	784	552.883	12.3615	1.91757
ENSDART00000157479.2	1767	1535.87	0	0
ENSDART00000184206.1	5310	5078.87	0	0
ENSDART00000166682.2	5188	4956.87	73.8005	1.27693
ENSDART00000139194.3	1851	1619.87	16.2605	0.860934
ENSDART00000062418.7	2004	1772.87	89.7395	4.34132
ENSDART00000013591.9	1872	1640.87	1332.06	69.625
ENSDART00000112398.2	1867	1635.87	142.587	7.47558
ENSDART00000073910.5	3900	3668.87	12.8095	0.299444
ENSDART00000159700.3	1267	1035.87	966.082	79.9879
ENSDART00000162958.2	784	552.883	1.08156	0.167777
ENSDART00000173625.2	460	229.171	1.05391	0.394417
ENSDART00000183798.1	2533	2301.87	1.7821	0.0663997
ENSDART00000142610.3	1964	1732.87	13	0.643417
ENSDART00000147986.2	688	456.92	0	0
ENSDART00000145087.2	4620	4388.87	350.529	6.84992
ENSDART00000135831.2	412	181.426	0	0
ENSDART00000191716.1	2167	1935.87	0	0
ENSDART00000191040.1	5695	5463.87	26.0098	0.408274
ENSDART00000184045.1	7611	7379.87	19.7893	0.229984
ENSDART00000100204.4	2960	2728.87	6	0.188575
ENSDART00000091237.6	1330	1098.87	0	0
ENSDART00000054849.7	2925	2693.87	180	5.73074
ENSDART00000134985.2	653	421.92	12	2.4393
ENSDART00000161854.2	1920	1688.87	0	0
ENSDART00000138887.3	1794	1562.87	0	0
ENSDART00000193410.1	1512	1280.87	0	0
ENSDART00000140851.2	668	436.92	3.24605	0.637188
ENSDART00000077800.6	2317	2085.87	601.49	24.7318
ENSDART00000121828.4	749	517.883	0	0
ENSDART00000142347.2	875	643.868	1.28386	0.171015
ENSDART00000147556.2	3690	3458.87	37.3151	0.925262
ENSDART00000113545.2	1746	1514.87	0	0
ENSDART00000080224.6	752	520.883	118	19.4293
ENSDART00000144104.2	3424	3192.87	2	0.0537234
ENSDART00000139006.2	868	636.868	14	1.88535
ENSDART00000062342.5	1356	1124.87	5	0.381226
ENSDART00000098815.6	3940	3708.87	54.8367	1.26807
ENSDART00000174074.2	587	355.94	0	0
ENSDART00000191356.1	447	216.234	0	0
ENSDART00000132073.3	1005	773.868	0	0
ENSDART00000141724.3	196	21.8293	0	0
ENSDART00000108764.4	1645	1413.87	244.911	14.8564
ENSDART00000145506.2	868	636.868	4.00409	0.539223
ENSDART00000036718.9	1815	1583.87	141.085	7.63969
ENSDART00000180947.1	356	126.67	0	0
ENSDART00000163786.2	893	661.868	0	0
ENSDART00000137994.3	1268	1036.87	81.7661	6.76338
ENSDART00000036148.6	1784	1552.87	4.23394	0.233843
ENSDART00000053773.6	499	268.064	686.283	219.573
ENSDART00000147458.2	726	494.883	3.71715	0.644202
ENSDART00000067309.4	5174	4942.87	201.725	3.50022
ENSDART00000127600.4	2287	2055.87	211	8.80241
ENSDART00000143540.4	2835	2603.87	0	0
ENSDART00000167393.2	671	439.92	0	0
ENSDART00000162229.2	547	315.976	0	0
ENSDART00000180930.1	4578	4346.87	510	10.0626
ENSDART00000060519.7	4058	3826.87	0	0
ENSDART00000126740.3	1191	959.868	0	0
ENSDART00000185328.1	615	383.92	0	0
ENSDART00000136414.2	2111	1879.87	0	0
ENSDART00000114301.4	1888	1656.87	13	0.67293
ENSDART00000037036.4	2406	2174.87	652.366	25.726
ENSDART00000144559.2	666	434.92	4.53854	0.894995
ENSDART00000188295.1	4856	4624.87	234.132	4.34185
ENSDART00000130828.3	1420	1188.87	1352	97.5343
ENSDART00000162583.2	1241	1009.87	4.65393	0.395248
ENSDART00000172591.2	724	492.883	0	0
ENSDART00000129989.3	751	519.883	45	7.42371
ENSDART00000133099.3	2493	2261.87	1671.81	63.392
ENSDART00000147318.2	1139	907.868	0	0
ENSDART00000186354.1	4894	4662.87	185.554	3.41297
ENSDART00000007675.9	2532	2300.87	966.933	36.0429
ENSDART00000127755.5	9919	9687.87	26.1694	0.231675
ENSDART00000151031.2	776	544.883	0	0
ENSDART00000052915.8	12257	12025.9	332.259	2.3696
ENSDART00000192298.1	12179	11947.9	3745.29	26.8849
ENSDART00000153455.2	3755	3523.87	2	0.0486771
ENSDART00000134209.2	508	277.043	35.839	11.0949
ENSDART00000078115.5	926	694.868	341.161	42.1087
ENSDART00000050649.10	914	682.868	0	0
ENSDART00000145918.4	728	496.883	0	0
ENSDART00000152414.4	749	517.883	0	0
ENSDART00000154311.3	804	572.883	0	0
ENSDART00000152330.4	608	376.93	0	0
ENSDART00000152790.4	520	289.021	0	0
ENSDART00000136901.5	1107	875.868	7.77741	0.761572
ENSDART00000142827.2	751	519.883	3.25215	0.536512
ENSDART00000142982.4	434	203.283	0	0
ENSDART00000100194.5	2981	2749.87	79.654	2.48434
ENSDART00000155212.3	1297	1065.87	16.4142	1.32078
ENSDART00000156584.2	617	385.92	8.90226	1.97841
ENSDART00000156160.3	768	536.883	0	0
ENSDART00000154714.3	731	499.883	0	0
ENSDART00000156914.3	506	275.043	0	0
ENSDART00000081894.7	1722	1490.87	0	0
ENSDART00000188808.1	5596	5364.87	211.42	3.37989
ENSDART00000187511.1	1617	1385.87	4.14096	0.256267
ENSDART00000153111.2	501	270.05	0	0
ENSDART00000152918.2	730	498.883	35.0694	6.02898
ENSDART00000152935.3	4810	4578.87	1151.93	21.5766
ENSDART00000153456.3	873	641.868	0	0
ENSDART00000153251.3	1649	1417.87	0	0
ENSDART00000153773.2	1767	1535.87	14	0.781787
ENSDART00000135369.4	2948	2716.87	10	0.315679
ENSDART00000084665.6	1443	1211.87	0	0
ENSDART00000044270.11	4300	4068.87	363	7.65152
ENSDART00000162271.2	564	332.976	0	0
ENSDART00000039955.6	941	709.868	0	0
ENSDART00000080449.6	2655	2423.87	5	0.176919
ENSDART00000067542.5	1684	1452.87	3	0.177096
ENSDART00000178759.2	1746	1514.87	0	0
ENSDART00000162102.2	579	347.949	0	0
ENSDART00000158815.2	876	644.868	0	0
ENSDART00000158747.2	2286	2054.87	36.5062	1.52369
ENSDART00000166322.2	1181	949.868	91.4938	8.26119
ENSDART00000073778.6	1819	1587.87	21	1.13428
ENSDART00000160970.2	1238	1006.87	0	0
ENSDART00000132804.3	2068	1836.87	0	0
ENSDART00000078746.6	3743	3511.87	25.2915	0.617663
ENSDART00000074698.6	1187	955.868	169	15.1636
ENSDART00000027379.11	3441	3209.87	49	1.30925
ENSDART00000156850.3	2513	2281.87	0	0
ENSDART00000165201.3	2629	2397.87	0	0
ENSDART00000158518.3	2581	2349.87	169	6.16819
ENSDART00000170174.2	307	82.4223	0	0
ENSDART00000171909.2	283	63.6251	0	0
ENSDART00000133981.3	6142	5910.87	407.343	5.91049
ENSDART00000147963.3	830	598.868	0	0
ENSDART00000140049.3	1055	823.868	0	0
ENSDART00000155742.3	2998	2766.87	6.48294	0.200955
ENSDART00000155333.3	773	541.883	45.7299	7.23784
ENSDART00000038888.8	4043	3811.87	802.965	18.0665
ENSDART00000141620.2	1164	932.868	0	0
ENSDART00000149911.2	1393	1161.87	0	0
ENSDART00000066834.5	1080	848.868	2	0.202071
ENSDART00000075039.5	1483	1251.87	338.298	23.1769
ENSDART00000154336.2	1017	785.868	0	0
ENSDART00000154503.3	2415	2183.87	139	5.45887
ENSDART00000154467.2	811	579.868	0	0
ENSDART00000125446.3	2456	2224.87	0	0
ENSDART00000041914.7	1095	863.868	0	0
ENSDART00000153289.3	2015	1783.87	10	0.480786
ENSDART00000127295.3	1196	964.868	0	0
ENSDART00000077790.7	1319	1087.87	0	0
ENSDART00000142353.2	495	264.064	14.1605	4.59923
ENSDART00000080638.5	883	651.868	126.839	16.6882
ENSDART00000139285.2	1275	1043.87	0	0
ENSDART00000141249.2	1065	833.868	0	0
ENSDART00000114359.3	1681	1449.87	1644.83	97.2985
ENSDART00000131477.2	901	669.868	17.572	2.24982
ENSDART00000131591.2	658	426.92	113.601	22.8219
ENSDART00000160276.2	6452	6220.87	424.016	5.84583
ENSDART00000132443.2	796	564.883	27.2103	4.13133
ENSDART00000147820.2	1030	798.868	25.0508	2.68943
ENSDART00000147098.3	1753	1521.87	571.53	32.2089
ENSDART00000140232.3	910	678.868	0	0
ENSDART00000139687.3	677	445.92	2.67386	0.514276
ENSDART00000132068.2	698	466.908	0	0
ENSDART00000134954.3	1060	828.868	0	0
ENSDART00000143671.3	876	644.868	2.53331	0.336924
ENSDART00000130208.3	3053	2821.87	67.5697	2.05367
ENSDART00000179969.1	1431	1199.87	2.58954e-07	1.85098e-08
ENSDART00000111214.4	1573	1341.87	5.43223	0.347202
ENSDART00000154981.2	2800	2568.87	0	0
ENSDART00000193967.1	3493	3261.87	42.8075	1.12556
ENSDART00000182786.1	3541	3309.87	2.32973e-06	6.03685e-08
ENSDART00000131052.3	1339	1107.87	0	0
ENSDART00000010507.7	2369	2137.87	19.0364	0.763694
ENSDART00000153138.2	3419	3187.87	0	0
ENSDART00000129312.3	1713	1481.87	0	0
ENSDART00000134427.2	798	566.883	0	0
ENSDART00000147139.2	851	619.868	0	0
ENSDART00000170313.2	1201	969.868	23.1089	2.04353
ENSDART00000098172.6	1920	1688.87	1268.77	64.4321
ENSDART00000147065.3	1257	1025.87	58.9591	4.92917
ENSDART00000190229.1	5447	5215.87	18.991	0.312274
ENSDART00000184319.1	5483	5251.87	98.9373	1.6157
ENSDART00000186294.1	5432	5200.87	0	0
ENSDART00000149683.2	1307	1075.87	11.7051	0.933101
ENSDART00000098461.6	3749	3517.87	70.2949	1.7138
ENSDART00000133934.2	847	615.868	29.0545	4.04613
ENSDART00000131661.3	453	222.195	2326.08	897.852
ENSDART00000144194.3	469	238.135	0	0
ENSDART00000145510.2	475	244.104	0	0
ENSDART00000193733.1	4538	4306.87	5.8543	0.116581
ENSDART00000176928.2	3843	3611.87	6764.11	160.618
ENSDART00000060051.5	747	515.883	114	18.9526
ENSDART00000131235.2	1579	1347.87	0	0
ENSDART00000184725.1	6633	6401.87	675.314	9.04719
ENSDART00000160992.2	1978	1746.87	21	1.03104
ENSDART00000146631.3	2797	2565.87	0	0
ENSDART00000139422.2	4431	4199.87	0	0
ENSDART00000145257.2	904	672.868	9	1.14717
ENSDART00000136486.3	685	453.92	0	0
ENSDART00000137751.2	755	523.883	0	0
ENSDART00000010697.8	2288	2056.87	82	3.41918
ENSDART00000174387.2	309	84.0878	0	0
ENSDART00000181181.1	4752	4520.87	518.881	9.84374
ENSDART00000138244.3	2240	2008.87	0	0
ENSDART00000058471.7	996	764.868	0	0
ENSDART00000183149.1	4180	3948.87	1.97938	0.0429904
ENSDART00000101953.4	2185	1953.87	11.0206	0.483755
ENSDART00000179385.2	1118	886.868	0	0
ENSDART00000135061.2	452	221.206	0	0
ENSDART00000137695.2	393	162.648	0	0
ENSDART00000044389.7	1325	1093.87	0	0
ENSDART00000173126.2	1941	1709.87	0	0
ENSDART00000187414.1	2423	2191.87	74	2.89555
ENSDART00000136682.3	2429	2197.87	0.143976	0.00561827
ENSDART00000145128.2	552	320.976	0	0
ENSDART00000100954.5	2418	2186.87	45.0076	1.76513
ENSDART00000133517.2	2347	2115.87	0	0
ENSDART00000190777.1	5984	5752.87	239	3.5631
ENSDART00000134890.3	4992	4760.87	418.444	7.53817
ENSDART00000065613.7	1520	1288.87	0	0
ENSDART00000102850.5	3317	3085.87	25	0.694828
ENSDART00000172351.2	241	38.6062	0	0
ENSDART00000015710.8	2817	2585.87	142	4.70974
ENSDART00000003422.7	2697	2465.87	1110.1	38.6108
ENSDART00000142863.2	811	579.868	12.8957	1.90735
ENSDART00000147203.3	3772	3540.87	0	0
ENSDART00000143149.2	465	234.141	0	0
ENSDART00000162873.2	7967	7735.87	41.0587	0.455209
ENSDART00000152939.2	2062	1830.87	0	0
ENSDART00000158468.2	971	739.868	0	0
ENSDART00000168143.2	243	39.5537	0	0
ENSDART00000102672.6	4797	4565.87	461.838	8.67522
ENSDART00000135074.3	2108	1876.87	12.1763	0.556412
ENSDART00000180436.1	6396	6164.87	742.019	10.323
ENSDART00000108629.4	6507	6275.87	9.92303e-07	1.35608e-08
ENSDART00000034707.6	1702	1470.87	39	2.27408
ENSDART00000080269.4	1019	787.868	18.4031	2.00333
ENSDART00000191682.1	897	665.868	4.59692	0.592097
ENSDART00000149435.3	1864	1632.87	19	0.997969
ENSDART00000173556.2	3221	2989.87	31.1389	0.893236
ENSDART00000051198.6	1290	1058.87	63	5.10285
ENSDART00000036856.6	2518	2286.87	5	0.187518
ENSDART00000143456.3	1917	1685.87	572.768	29.1387
ENSDART00000058242.5	1419	1187.87	173.481	12.5256
ENSDART00000084771.6	1730	1498.87	296.885	16.9879
ENSDART00000111973.4	793	561.883	0	0
ENSDART00000159090.2	1500	1268.87	11.1154	0.751315
ENSDART00000007797.8	2785	2553.87	757.665	25.4445
ENSDART00000182614.1	531	299.976	2	0.571819
ENSDART00000139094.2	2664	2432.87	0	0
ENSDART00000074682.6	3366	3134.87	0	0
ENSDART00000046891.7	1789	1557.87	32.0463	1.76426
ENSDART00000136626.2	793	561.883	1	0.15264
ENSDART00000144039.2	611	379.92	0	0
ENSDART00000010699.6	1056	824.868	723.395	75.2152
ENSDART00000143973.2	701	469.908	1.3107	0.239225
ENSDART00000133055.2	866	634.868	6.63439	0.896256
ENSDART00000185970.1	870	638.868	0	0
ENSDART00000136196.2	1848	1616.87	216.435	11.4807
ENSDART00000176624.2	2718	2486.87	1216.09	41.9399
ENSDART00000128381.3	2798	2566.87	204.475	6.83206
ENSDART00000144257.2	482	251.091	12.1243	4.14131
ENSDART00000141484.2	1187	955.868	325.315	29.1891
ENSDART00000173662.2	1376	1144.87	32.0418	2.40036
ENSDART00000173672.2	4401	4169.87	46.5592	0.95763
ENSDART00000193008.1	1074	842.868	0	0
ENSDART00000182054.1	1062	830.868	0	0
ENSDART00000132496.2	1728	1496.87	5.237	0.300064
ENSDART00000146954.3	554	322.976	0	0
ENSDART00000138080.2	870	638.868	0	0
ENSDART00000172143.2	1582	1350.87	0	0
ENSDART00000165697.2	829	597.868	1	0.143453
ENSDART00000168511.2	349	119.969	0	0
ENSDART00000186164.1	219	29.1721	0	0
ENSDART00000075129.5	2177	1945.87	220	9.6967
ENSDART00000136262.3	4065	3833.87	1511.55	33.8144
ENSDART00000015046.8	1511	1279.87	43	2.88149
ENSDART00000143744.2	1908	1676.87	0	0
ENSDART00000189031.1	1449	1217.87	0	0
ENSDART00000180253.1	1461	1229.87	0	0
ENSDART00000186004.1	1461	1229.87	6.46283	0.45069
ENSDART00000067063.4	2711	2479.87	15	0.518773
ENSDART00000105597.5	2398	2166.87	10	0.395806
