target_id	length	eff_length	est_counts	tpm
ENSDART00000143363.4	7673	7421.2	284.143	3.1025
ENSDART00000145551.4	4081	3829.2	32.648	0.690873
ENSDART00000045303.7	2367	2115.2	0	0
ENSDART00000132118.3	800	548.198	0	0
ENSDART00000074113.6	1608	1356.2	0	0
ENSDART00000148651.2	517	265.294	21	6.41418
ENSDART00000143686.2	790	538.198	37	5.5707
ENSDART00000149580.2	5399	5147.2	1064	16.7502
ENSDART00000149841.2	195	22.6661	0	0
ENSDART00000128748.3	1440	1188.2	12.1508	0.828637
ENSDART00000148125.3	4446	4194.2	833.164	16.0965
ENSDART00000143223.2	1069	817.198	20.2595	2.00886
ENSDART00000090475.6	2840	2588.2	0	0
ENSDART00000166401.2	4249	3997.2	5654.69	114.631
ENSDART00000171718.2	2709	2457.2	62.8672	2.07316
ENSDART00000168305.2	2742	2490.2	0	0
ENSDART00000041770.8	627	375.207	3	0.647887
ENSDART00000150113.3	1199	947.198	0	0
ENSDART00000148765.2	600	348.244	0	0
ENSDART00000149173.3	5138	4886.2	1591	26.3844
ENSDART00000005583.9	6670	6418.2	45.9757	0.58045
ENSDART00000108508.4	5461	5209.2	197.028	3.06484
ENSDART00000128636.3	2178	1926.2	211.381	8.89232
ENSDART00000089679.7	2083	1831.2	23.6188	1.04513
ENSDART00000139832.3	609	357.235	5.8967	1.33753
ENSDART00000142225.3	869	617.198	72.8485	9.56415
ENSDART00000103645.6	2431	2179.2	180.833	6.72404
ENSDART00000163436.2	2800	2548.2	789.422	25.103
ENSDART00000123298.4	12958	12706.2	1132.87	7.22462
ENSDART00000187493.1	885	633.198	0	0
ENSDART00000136363.3	3814	3562.2	473.325	10.7669
ENSDART00000143636.2	821	569.198	4.25948	0.606378
ENSDART00000097695.6	3747	3495.2	13.4151	0.311007
ENSDART00000099426.5	2130	1878.2	99.6014	4.29708
ENSDART00000144416.3	434	182.804	0	0
ENSDART00000137087.3	1602	1350.2	21.3986	1.28422
ENSDART00000110457.4	2109	1857.2	0	0
ENSDART00000143618.2	1063	811.198	34	3.39627
ENSDART00000144501.2	992	740.198	0	0
ENSDART00000147101.2	495	243.326	0	0
ENSDART00000038740.9	6124	5872.2	1200.88	16.571
ENSDART00000152456.2	604	352.244	3	0.690125
ENSDART00000130089.3	795	543.198	0	0
ENSDART00000133696.2	268	46.1137	26	45.687
ENSDART00000018939.7	1469	1217.2	38	2.52972
ENSDART00000139958.2	537	285.26	0	0
ENSDART00000136913.2	535	283.26	8	2.28852
ENSDART00000131553.3	405	154.367	0	0
ENSDART00000189841.1	1008	756.198	0	0
ENSDART00000018737.9	990	738.198	0	0
ENSDART00000183554.1	1044	792.198	4	0.409144
ENSDART00000101410.6	1870	1618.2	0	0
ENSDART00000133979.4	1110	858.198	0	0
ENSDART00000141756.3	608	356.235	0	0
ENSDART00000033566.8	3022	2770.2	526.57	15.4026
ENSDART00000184424.1	3589	3337.2	0	0
ENSDART00000181541.1	3813	3561.2	0	0
ENSDART00000185002.1	3383	3131.2	25.43	0.658089
ENSDART00000154004.2	1716	1464.2	1	0.0553414
ENSDART00000133094.3	1356	1104.2	31	2.27491
ENSDART00000140220.2	1697	1445.2	195.54	10.9637
ENSDART00000137137.2	735	483.198	1.67412	0.280744
ENSDART00000145882.2	913	661.198	274.206	33.6043
ENSDART00000135073.3	2736	2484.2	21.6289	0.705502
ENSDART00000143525.3	872	620.198	0	0
ENSDART00000136277.2	331	87.1176	0	0
ENSDART00000158165.2	3099	2847.2	146.165	4.15984
ENSDART00000109525.4	3075	2823.2	0	0
ENSDART00000184167.1	3084	2832.2	0	0
ENSDART00000123300.3	1502	1250.2	387.896	25.1412
ENSDART00000140617.2	856	604.198	19.1039	2.56207
ENSDART00000153369.2	816	564.198	0	0
ENSDART00000086531.7	1342	1090.2	162	12.0409
ENSDART00000137151.2	2831	2579.2	0	0
ENSDART00000140435.3	1007	755.198	0	0
ENSDART00000113486.4	10252	10000.2	77.0307	0.624172
ENSDART00000064312.4	998	746.198	0	0
ENSDART00000155450.2	705	453.198	21.9335	3.92166
ENSDART00000133996.3	1072	820.198	159	15.7083
ENSDART00000150170.2	1064	812.198	2	0.199534
ENSDART00000150218.3	1965	1713.2	0	0
ENSDART00000111309.4	1749	1497.2	0	0
ENSDART00000152824.2	1419	1167.2	28	1.94385
ENSDART00000152254.2	505	253.314	0	0
ENSDART00000148411.2	250	38.3273	0	0
ENSDART00000148464.2	540	288.26	0	0
ENSDART00000149599.3	513	261.301	1.99929	0.619991
ENSDART00000144156.2	612	360.235	0	0
ENSDART00000150027.2	456	204.533	0	0
ENSDART00000092087.7	3517	3265.2	25.0007	0.620429
ENSDART00000135257.2	554	302.252	0	0
ENSDART00000154712.2	2384	2132.2	0	0
ENSDART00000109723.4	3946	3694.2	0	0
ENSDART00000183118.1	3868	3616.2	65.2308	1.46167
ENSDART00000039629.7	2786	2534.2	347.327	11.1057
ENSDART00000151315.2	695	443.198	66.2564	12.1138
ENSDART00000193951.1	2589	2337.2	1525.42	52.8862
ENSDART00000015891.10	2118	1866.2	491.367	21.3352
ENSDART00000146989.2	505	253.314	0	0
ENSDART00000187089.1	2430	2178.2	1.63325	0.0607584
ENSDART00000142629.2	1216	964.198	0	0
ENSDART00000169831.2	1086	834.198	0	0
ENSDART00000148463.3	3131	2879.2	905	25.4699
ENSDART00000162893.3	1221	969.198	0	0
ENSDART00000154017.2	1205	953.198	3	0.255028
ENSDART00000157993.2	681	429.198	0	0
ENSDART00000077496.6	2664	2412.2	2236.02	75.1125
ENSDART00000172899.2	5096	4844.2	465.865	7.7927
ENSDART00000031270.5	2135	1883.2	271.41	11.6783
ENSDART00000122098.3	2174	1922.2	57.5902	2.42773
ENSDART00000065361.5	2837	2585.2	253.577	7.94814
ENSDART00000184609.1	3996	3744.2	0	0
ENSDART00000179765.1	2867	2615.2	131.395	4.07123
ENSDART00000184606.1	3856	3604.2	171.227	3.84958
ENSDART00000139520.3	579	327.252	0	0
ENSDART00000137298.3	748	496.198	0	0
ENSDART00000135083.2	802	550.198	0	0
ENSDART00000135934.3	2204	1952.2	82.0911	3.40739
ENSDART00000051549.5	2211	1959.2	24.8286	1.02689
ENSDART00000183748.1	1956	1704.2	58.9246	2.80173
ENSDART00000177458.2	2208	1956.2	0	0
ENSDART00000183644.1	1195	943.198	0	0
ENSDART00000173336.2	471	219.421	0	0
ENSDART00000135540.2	4573	4321.2	414	7.76329
ENSDART00000099956.5	3243	2991.2	0	0
ENSDART00000167079.2	904	652.198	33	4.1
ENSDART00000180660.1	504	252.314	0	0
ENSDART00000040409.6	1331	1079.2	586.747	44.0554
ENSDART00000141946.2	800	548.198	70.5313	10.4254
ENSDART00000011183.9	2483	2231.2	14.8931	0.540874
ENSDART00000158112.3	1458	1206.2	0	0
ENSDART00000141467.2	2743	2491.2	145	4.71639
ENSDART00000090767.3	1266	1014.2	0	0
ENSDART00000061886.6	2652	2400.2	0	0
ENSDART00000187025.1	2556	2304.2	0	0
ENSDART00000166114.2	2704	2452.2	0	0
ENSDART00000077111.4	2174	1922.2	122.594	5.16798
ENSDART00000137509.2	695	443.198	28.9951	5.30124
ENSDART00000138588.3	1305	1053.2	1	0.0769378
ENSDART00000158699.2	2178	1926.2	0	0
ENSDART00000163920.2	2168	1916.2	0	0
ENSDART00000163504.2	4616	4364.2	1	0.0185671
ENSDART00000162260.2	746	494.198	0	0
ENSDART00000170609.2	1530	1278.2	0	0
ENSDART00000137995.2	2861	2609.2	0	0
ENSDART00000147070.3	1848	1596.2	0	0
ENSDART00000139911.2	880	628.198	0	0
ENSDART00000012336.10	4268	4016.2	0	0
ENSDART00000062185.6	2047	1795.2	1140	51.4567
ENSDART00000140685.2	772	520.198	0	0
ENSDART00000139514.2	2197	1945.2	2259.39	94.1191
ENSDART00000145489.2	803	551.198	92.8256	13.6461
ENSDART00000180377.1	2793	2541.2	21.5288	0.686485
ENSDART00000112370.4	2685	2433.2	325.252	10.8316
ENSDART00000041443.8	3198	2946.2	2009.45	55.2667
ENSDART00000168493.2	836	584.198	0	0
ENSDART00000123245.3	2235	1983.2	214.694	8.77211
ENSDART00000113951.4	1183	931.198	105.043	9.1406
ENSDART00000151293.3	900	648.198	1.61662	0.202093
ENSDART00000134074.2	819	567.198	14.5592	2.07994
ENSDART00000163344.2	1993	1741.2	19.0319	0.885694
ENSDART00000162283.2	775	523.198	0	0
ENSDART00000162319.2	699	447.198	0	0
ENSDART00000138000.3	1838	1586.2	0	0
ENSDART00000141082.2	742	490.198	0	0
ENSDART00000148313.2	809	557.198	0	0
ENSDART00000156132.3	1176	924.198	0	0
ENSDART00000153867.3	1316	1064.2	7	0.532998
ENSDART00000162132.2	2043	1791.2	0.000334231	1.51201e-05
ENSDART00000170301.2	1656	1404.2	0	0
ENSDART00000046218.9	9453	9201.2	31.0045	0.273042
ENSDART00000158016.3	8109	7857.2	17.9955	0.185586
ENSDART00000152071.2	3160	2908.2	13.9395	0.388394
ENSDART00000151171.2	721	469.198	0	0
ENSDART00000151786.2	447	195.619	0.0623654	0.0258335
ENSDART00000016960.9	3095	2843.2	10	0.284998
ENSDART00000081338.4	4528	4276.2	449	8.50821
ENSDART00000055430.4	827	575.198	1213	170.881
ENSDART00000146431.3	2271	2019.2	39	1.56508
ENSDART00000144539.3	855	603.198	3.31108	0.444795
ENSDART00000012116.8	1718	1466.2	0	0
ENSDART00000182156.1	3740	3488.2	165.507	3.84473
ENSDART00000168433.2	1990	1738.2	1.33031	0.062016
ENSDART00000150337.2	384	134.209	5.38182	3.24936
ENSDART00000132480.2	1094	842.198	0	0
ENSDART00000105914.5	1364	1112.2	6	0.437138
ENSDART00000105916.3	1171	919.198	0	0
ENSDART00000142431.2	2069	1817.2	9	0.401319
ENSDART00000163432.2	2206	1954.2	0	0
ENSDART00000146414.3	3170	2918.2	0	0
ENSDART00000186314.1	3230	2978.2	0	0
ENSDART00000134208.3	1560	1308.2	0	0
ENSDART00000034373.6	1767	1515.2	690	36.9003
ENSDART00000166517.2	2475	2223.2	75.1371	2.73858
ENSDART00000162239.2	2507	2255.2	69.3159	2.49057
ENSDART00000160009.2	819	567.198	2.73259	0.390381
ENSDART00000170155.2	284	54.368	3	4.47123
ENSDART00000160241.2	470	218.449	4.45444	1.65232
ENSDART00000081878.4	1170	918.198	0	0
ENSDART00000144310.2	1399	1147.2	0	0
ENSDART00000141395.3	3426	3174.2	12	0.306335
ENSDART00000089777.5	1746	1494.2	0	0
ENSDART00000143522.2	1562	1310.2	0	0
ENSDART00000171310.2	600	348.244	0	0
ENSDART00000161523.2	609	357.235	2.3537	0.533884
ENSDART00000181132.1	1694	1442.2	6.6463	0.373426
ENSDART00000164453.2	3228	2976.2	0	0
ENSDART00000165202.2	399	148.55	0	0
ENSDART00000157961.2	721	469.198	0	0
ENSDART00000161961.2	660	408.198	0	0
ENSDART00000168263.2	3560	3308.2	702.435	17.2054
ENSDART00000184771.1	1969	1717.2	1312.56	61.937
ENSDART00000136294.4	3532	3280.2	0	0
ENSDART00000185636.1	3387	3135.2	15	0.387682
ENSDART00000090476.7	3477	3225.2	0	0
ENSDART00000143120.2	776	524.198	4	0.618322
ENSDART00000138635.2	375	125.863	4	2.57521
ENSDART00000162292.2	1058	806.198	12.95	1.3016
ENSDART00000080625.6	909	657.198	4.04997	0.49935
ENSDART00000152656.3	1278	1026.2	4.10249	0.323941
ENSDART00000171417.2	808	556.198	3	0.437061
ENSDART00000139087.3	2358	2106.2	1796.86	69.1298
ENSDART00000134955.2	822	570.198	3.30135	0.469154
ENSDART00000189978.1	3991	3739.2	168.648	3.65472
ENSDART00000145997.2	655	403.198	14.7233	2.95895
ENSDART00000132788.2	1086	834.198	0	0
ENSDART00000143649.2	963	711.198	0	0
ENSDART00000073970.6	2247	1995.2	156.515	6.35652
ENSDART00000170116.3	5269	5017.2	32.9445	0.532074
ENSDART00000181000.1	5854	5602.2	0	0
ENSDART00000185790.1	5696	5444.2	0	0
ENSDART00000136735.2	769	517.198	61.6616	9.66068
ENSDART00000135970.3	817	565.198	35.8802	5.14404
ENSDART00000131365.2	546	294.252	3.8991	1.07373
ENSDART00000134009.2	826	574.198	0	0
ENSDART00000147746.3	720	468.198	156.899	27.1544
ENSDART00000017973.7	2366	2114.2	906.035	34.7255
ENSDART00000137251.2	843	591.198	2.51965	0.345348
ENSDART00000135435.3	2280	2028.2	1547.27	61.8166
ENSDART00000148153.3	1818	1566.2	292.625	15.1396
ENSDART00000138314.4	2591	2339.2	475.274	16.4637
ENSDART00000139298.3	2848	2596.2	914.354	28.5382
ENSDART00000133679.3	790	538.198	3.5836	0.539544
ENSDART00000188719.1	1604	1352.2	0	0
ENSDART00000186418.1	5601	5349.2	0	0
ENSDART00000132235.2	2147	1895.2	0	0
ENSDART00000015628.9	6208	5956.2	371.07	5.0482
ENSDART00000170431.2	2013	1761.2	0	0
ENSDART00000168463.2	1572	1320.2	0	0
ENSDART00000024354.8	1984	1732.2	1	0.0467791
ENSDART00000187907.1	1468	1216.2	0	0
ENSDART00000126824.3	1409	1157.2	58	4.06135
ENSDART00000190988.1	870	618.198	0	0
ENSDART00000189626.1	849	597.198	0	0
ENSDART00000183557.1	849	597.198	0	0
ENSDART00000081357.4	3849	3597.2	35	0.788412
ENSDART00000155483.3	5217	4965.2	334.342	5.45638
ENSDART00000167689.2	709	457.198	58.9818	10.4536
ENSDART00000167153.2	1288	1036.2	204.018	15.9542
ENSDART00000077108.4	1449	1197.2	2	0.135367
ENSDART00000123757.3	829	577.198	0	0
ENSDART00000161738.2	1215	963.198	1445	121.563
ENSDART00000153116.3	819	567.198	0	0
ENSDART00000152900.2	1908	1656.2	0	0
ENSDART00000190718.1	2784	2532.2	13.0161	0.416517
ENSDART00000154690.2	4892	4640.2	597.55	10.4349
ENSDART00000080401.7	4371	4119.2	138.45	2.72351
ENSDART00000147821.2	2346	2094.2	338	13.0782
ENSDART00000172880.2	1375	1123.2	0	0
ENSDART00000172415.2	2041	1789.2	0	0
ENSDART00000165917.2	2029	1777.2	2.99967	0.136769
ENSDART00000139423.2	2063	1811.2	0	0
ENSDART00000075602.5	962	710.198	10	1.14096
ENSDART00000174283.2	719	467.198	0	0
ENSDART00000135601.2	750	498.198	0	0
ENSDART00000144996.3	842	590.198	1.51722	0.208305
ENSDART00000140661.3	1216	964.198	21.4828	1.8054
ENSDART00000087382.7	5615	5363.2	1375	20.7744
ENSDART00000185638.1	6780	6528.2	0	0
ENSDART00000132465.2	1749	1497.2	140	7.57702
ENSDART00000131910.2	5553	5301.2	2909	44.4651
ENSDART00000147046.2	432	180.864	0	0
ENSDART00000180786.1	513	261.301	0	0
ENSDART00000078256.5	3417	3165.2	0	0
ENSDART00000097427.6	2176	1924.2	347.574	14.6369
ENSDART00000138380.2	719	467.198	9.17546	1.59139
ENSDART00000134822.3	644	392.207	9.2501	1.91109
ENSDART00000144293.2	807	555.198	0	0
ENSDART00000143867.3	7300	7048.2	7183.07	82.5813
ENSDART00000093365.7	7229	6977.2	1722.89	20.0091
ENSDART00000154327.3	4463	4211.2	8.49268	0.163414
ENSDART00000061712.6	3323	3071.2	26.5073	0.699371
ENSDART00000089748.4	1594	1342.2	8	0.482973
ENSDART00000122657.3	3495	3243.2	81.8473	2.04494
ENSDART00000180568.1	3178	2926.2	294.182	8.14634
ENSDART00000141974.3	5022	4770.2	48.7077	0.827392
ENSDART00000074968.6	4613	4361.2	1573.32	29.2321
ENSDART00000184199.1	6680	6428.2	306.806	3.86744
ENSDART00000157076.3	7715	7463.2	14.9563	0.162386
ENSDART00000128099.3	7216	6964.2	231.393	2.69233
ENSDART00000050178.8	2604	2352.2	0	0
ENSDART00000161938.2	6455	6203.2	1754	22.912
ENSDART00000161505.2	2861	2609.2	613.088	19.0399
ENSDART00000162481.2	730	478.198	0	0
ENSDART00000184411.1	2107	1855.2	0	0
ENSDART00000168364.2	4827	4575.2	47.367	0.838911
ENSDART00000153150.3	4144	3892.2	615	12.8035
ENSDART00000184871.1	3803	3551.2	0	0
ENSDART00000099121.7	3207	2955.2	489.029	13.409
ENSDART00000174232.2	603	351.244	0	0
ENSDART00000058466.6	1497	1245.2	40.6354	2.64433
ENSDART00000085201.5	3161	2909.2	146.271	4.07413
ENSDART00000146142.2	682	430.198	0	0
ENSDART00000149020.2	651	399.198	0	0
ENSDART00000020743.8	1054	802.198	88	8.88896
ENSDART00000188199.1	1804	1552.2	0	0
ENSDART00000031047.7	1294	1042.2	1190	92.5223
ENSDART00000160358.2	266	45.1868	0	0
ENSDART00000160510.2	507	255.314	0	0
ENSDART00000011724.7	2525	2273.2	18.5706	0.661969
ENSDART00000122889.3	5961	5709.2	0	0
ENSDART00000181242.1	5814	5562.2	3.25098	0.0473607
ENSDART00000042123.5	2114	1862.2	0	0
ENSDART00000143641.3	3825	3573.2	71	1.61009
ENSDART00000187770.1	492	240.326	0	0
ENSDART00000162791.2	2430	2178.2	21	0.781217
ENSDART00000138959.2	2442	2190.2	22.4519	0.830652
ENSDART00000156295.3	5998	5746.2	37	0.52176
ENSDART00000026257.8	6204	5952.2	0	0
ENSDART00000039399.7	2002	1750.2	30.1424	1.39554
ENSDART00000182407.1	5425	5173.2	141.456	2.21571
ENSDART00000130881.4	1559	1307.2	20.4116	1.26527
ENSDART00000074936.5	1623	1371.2	30.5884	1.80762
ENSDART00000164124.2	1130	878.198	0	0
ENSDART00000152386.2	1960	1708.2	0	0
ENSDART00000137959.3	1617	1365.2	2	0.118709
ENSDART00000125019.4	1828	1576.2	17.4487	0.897019
ENSDART00000012247.10	1286	1034.2	4.55132	0.356602
ENSDART00000002778.10	2669	2417.2	93.2277	3.12523
ENSDART00000163514.3	1390	1138.2	0	0
ENSDART00000014222.9	1730	1478.2	688	37.7143
ENSDART00000022768.8	2559	2307.2	1055	37.0525
ENSDART00000136239.2	1821	1569.2	9	0.464745
ENSDART00000113279.4	2208	1956.2	31	1.2841
ENSDART00000145312.2	812	560.198	1.2684	0.18347
ENSDART00000145674.3	3189	2937.2	0	0
ENSDART00000141792.2	535	283.26	2	0.57213
ENSDART00000148337.2	363	114.808	0	0
ENSDART00000000280.11	4113	3861.2	11.9351	0.250469
ENSDART00000148240.2	2697	2445.2	0	0
ENSDART00000000042.11	2585	2333.2	3	0.104188
ENSDART00000147117.2	712	460.198	0	0
ENSDART00000012447.8	4583	4331.2	142.961	2.6746
ENSDART00000133688.3	584	332.252	1	0.243883
ENSDART00000044658.5	1403	1151.2	16.4134	1.15531
ENSDART00000146320.2	538	286.26	0	0
ENSDART00000002463.5	1524	1272.2	52.8292	3.36488
ENSDART00000164761.2	2304	2052.2	33.2474	1.31277
ENSDART00000077305.6	1640	1388.2	1.57433	0.0918955
ENSDART00000191015.1	756	504.198	2.4282	0.390241
ENSDART00000045329.6	1158	906.198	418.648	37.4348
ENSDART00000144846.2	903	651.198	0	0
ENSDART00000135519.2	1070	818.198	32	3.16914
ENSDART00000152285.3	4370	4118.2	144.343	2.84013
ENSDART00000102125.5	3785	3533.2	1998.5	45.8338
ENSDART00000144022.2	552	300.252	4	1.0795
ENSDART00000137117.2	1888	1636.2	2	0.0990476
ENSDART00000131512.2	783	531.198	0	0
ENSDART00000137043.3	924	672.198	0	0
ENSDART00000150086.2	1659	1407.2	54.0326	3.11136
ENSDART00000062591.7	1362	1110.2	37.9674	2.77115
ENSDART00000132665.2	1155	903.198	0	0
ENSDART00000154779.3	5016	4764.2	435.017	7.39888
ENSDART00000142367.4	959	707.198	0	0
ENSDART00000062560.6	5265	5013.2	506.433	8.18572
ENSDART00000035685.8	1112	860.198	0	0
ENSDART00000134157.3	4080	3828.2	1288.19	27.2669
ENSDART00000138574.3	1647	1395.2	0	0
ENSDART00000174308.2	4447	4195.2	1210	23.3713
ENSDART00000021605.7	1896	1644.2	0	0
ENSDART00000157455.2	1869	1617.2	437	21.8962
ENSDART00000141911.3	1877	1625.2	117.818	5.87429
ENSDART00000121671.3	939	687.198	4.18184	0.493101
ENSDART00000144225.4	1400	1148.2	12.1709	0.858925
ENSDART00000067375.5	1339	1087.2	97.8291	7.29137
ENSDART00000088322.6	6189	5937.2	41.8331	0.570937
ENSDART00000158685.2	1833	1581.2	0	0
ENSDART00000158403.2	3437	3185.2	17	0.432476
ENSDART00000136747.3	551	299.252	2.30517	0.624187
ENSDART00000140824.2	2458	2206.2	38.6948	1.42121
ENSDART00000145062.3	6264	6012.2	246.926	3.328
ENSDART00000125729.4	7594	7342.2	1.74592e-08	1.92685e-10
ENSDART00000085361.6	7462	7210.2	24.0741	0.270553
ENSDART00000162861.2	370	121.22	1.03094	0.689142
ENSDART00000172732.2	317	76.2355	0	0
ENSDART00000158906.2	817	565.198	0	0
ENSDART00000052434.7	1303	1051.2	568.969	43.8585
ENSDART00000103276.4	785	533.198	175.908	26.733
ENSDART00000146777.2	819	567.198	19.092	2.72751
ENSDART00000168665.2	2307	2055.2	2027	79.9189
ENSDART00000142678.4	1456	1204.2	0	0
ENSDART00000187274.1	1620	1368.2	4	0.236898
ENSDART00000047826.7	1061	809.198	0	0
ENSDART00000062894.5	2140	1888.2	970.799	41.6612
ENSDART00000133468.2	575	323.252	3.7072	0.929296
ENSDART00000135445.2	752	500.198	0	0
ENSDART00000134686.2	553	301.252	0	0
ENSDART00000012450.11	4848	4596.2	84.9774	1.49815
ENSDART00000143789.2	1230	978.198	0	0
ENSDART00000187143.1	5835	5583.2	374.26	5.43176
ENSDART00000190626.1	1404	1152.2	0	0
ENSDART00000182634.1	1401	1149.2	0	0
ENSDART00000113502.4	6025	5773.2	303.853	4.26477
ENSDART00000073734.5	424	172.967	0	0
ENSDART00000124342.4	2121	1869.2	507	21.9787
ENSDART00000144591.2	597	345.244	0	0
ENSDART00000191291.1	480	228.338	0	0
ENSDART00000147940.2	2121	1869.2	0.376392	0.0163168
ENSDART00000144838.2	3625	3373.2	5.09124	0.122301
ENSDART00000139719.2	734	482.198	0	0
ENSDART00000026965.11	5661	5409.2	1.80464	0.0270337
ENSDART00000140431.2	1041	789.198	0	0
ENSDART00000139977.2	684	432.198	0	0
ENSDART00000150364.2	1248	996.198	0	0
ENSDART00000161369.2	2783	2531.2	7	0.22409
ENSDART00000077245.6	1722	1470.2	0	0
ENSDART00000183196.1	3924	3672.2	45.9718	1.01441
ENSDART00000161554.2	779	527.198	28	4.30362
ENSDART00000136355.4	5451	5199.2	20.2334	0.315343
ENSDART00000133422.2	680	428.198	0	0
ENSDART00000186134.1	10054	9802.2	2165.59	17.9021
ENSDART00000161329.2	10118	9866.2	146.143	1.20027
ENSDART00000165179.2	10177	9925.2	230.423	1.88121
ENSDART00000036646.9	6111	5859.2	0	0
ENSDART00000174507.2	10150	9898.2	1.10524e-08	9.04798e-11
ENSDART00000092524.6	2894	2642.2	445	13.6472
ENSDART00000081457.4	500	248.314	0	0
ENSDART00000164116.3	505	253.314	0	0
ENSDART00000130292.3	1031	779.198	0	0
ENSDART00000186680.1	5590	5338.2	12.0084	0.18228
ENSDART00000155883.3	1054	802.198	52	5.25257
ENSDART00000075607.6	192	21.8581	0	0
ENSDART00000142837.3	4153	3901.2	614.317	12.7598
ENSDART00000183893.1	1422	1170.2	0	0
ENSDART00000147657.2	3741	3489.2	1071.9	24.8932
ENSDART00000081064.6	4971	4719.2	427.188	7.335
ENSDART00000183869.1	5073	4821.2	150.908	2.53633
ENSDART00000168497.2	2845	2593.2	13445	420.121
ENSDART00000010550.7	1593	1341.2	233	14.0771
ENSDART00000132901.2	641	389.207	2.79112	0.581095
ENSDART00000138695.3	695	443.198	109.32	19.9873
ENSDART00000144361.4	5534	5282.2	33.7905	0.518358
ENSDART00000137889.2	746	494.198	59.2264	9.71101
ENSDART00000065998.8	5211	4959.2	14.3166	0.233926
ENSDART00000184364.1	4527	4275.2	29.9226	0.567144
ENSDART00000180680.1	5304	5052.2	0	0
ENSDART00000186552.1	3999	3747.2	0	0
ENSDART00000190191.1	5157	4905.2	9.72705	0.160685
ENSDART00000169710.2	1052	800.198	135	13.6706
ENSDART00000154181.3	7057	6805.2	198	2.35762
ENSDART00000122625.3	2749	2497.2	31.6439	1.0268
ENSDART00000175621.2	2703	2451.2	141.356	4.67289
ENSDART00000140022.3	547	295.252	0	0
ENSDART00000141523.2	811	559.198	0	0
ENSDART00000079390.6	2735	2483.2	4	0.130526
ENSDART00000144038.2	608	356.235	0	0
ENSDART00000188644.1	5010	4758.2	0	0
ENSDART00000032306.7	1777	1525.2	3744.65	198.946
ENSDART00000146107.2	755	503.198	14.3545	2.31153
ENSDART00000146284.2	2743	2491.2	16	0.520429
ENSDART00000149382.4	4779	4527.2	159	2.84588
ENSDART00000145145.2	868	616.198	0	0
ENSDART00000052061.6	2282	2030.2	186	7.42376
ENSDART00000142687.3	710	458.198	0	0
ENSDART00000155595.2	4382	4130.2	372.265	7.30349
ENSDART00000133301.3	660	408.198	0	0
ENSDART00000064665.5	1481	1229.2	5	0.329608
ENSDART00000138934.2	2025	1773.2	0	0
ENSDART00000100322.5	2889	2637.2	19	0.583795
ENSDART00000192888.1	2934	2682.2	5.68801e-08	1.71838e-09
ENSDART00000103983.5	1845	1593.2	0	0
ENSDART00000158328.2	1326	1074.2	0	0
ENSDART00000130007.3	1530	1278.2	8	0.507156
ENSDART00000079443.6	1356	1104.2	0	0
ENSDART00000006648.8	1243	991.198	109	8.91078
ENSDART00000150519.3	3581	3329.2	2	0.0486788
ENSDART00000137527.2	1004	752.198	0	0
ENSDART00000132339.3	1001	749.198	0	0
ENSDART00000180047.1	1461	1209.2	0	0
ENSDART00000113655.4	1335	1083.2	1	0.0748069
ENSDART00000153281.2	1783	1531.2	7	0.370439
ENSDART00000186396.1	1467	1215.2	0	0
ENSDART00000183030.1	1422	1170.2	0	0
ENSDART00000135292.3	540	288.26	0	0
ENSDART00000153464.2	543	291.26	0	0
ENSDART00000131857.3	4693	4441.2	72	1.31366
ENSDART00000183346.1	2322	2070.2	0	0
ENSDART00000133413.2	491	239.326	0	0
ENSDART00000124167.4	4069	3817.2	62.4097	1.32482
ENSDART00000039828.6	3756	3504.2	21.5903	0.499251
ENSDART00000098529.5	1052	800.198	19.8028	2.0053
ENSDART00000183277.1	788	536.198	0	0
ENSDART00000168939.2	949	697.198	35.1972	4.09074
ENSDART00000143118.4	5165	4913.2	4125.89	68.0461
ENSDART00000141359.2	925	673.198	70.1085	8.43874
ENSDART00000179342.2	897	645.198	0	0
ENSDART00000160000.2	2049	1797.2	0	0
ENSDART00000183629.1	3529	3277.2	56.4428	1.39558
ENSDART00000187633.1	3667	3415.2	0	0
ENSDART00000186088.1	4228	3976.2	0	0
ENSDART00000149392.2	325	82.2913	20	19.6936
ENSDART00000149104.2	4067	3815.2	0	0
ENSDART00000073604.6	8283	8031.2	19	0.1917
ENSDART00000152270.2	679	427.198	1	0.18968
ENSDART00000142041.3	710	458.198	0	0
ENSDART00000146657.3	961	709.198	5.99966	0.685502
ENSDART00000048720.8	967	715.198	0.000341923	3.87393e-05
ENSDART00000132153.3	750	498.198	0	0
ENSDART00000191490.1	1631	1379.2	0	0
ENSDART00000167129.2	1649	1397.2	0	0
ENSDART00000161897.2	6178	5926.2	412.861	5.64517
ENSDART00000170707.2	530	278.267	0	0
ENSDART00000189952.1	4497	4245.2	0	0
ENSDART00000181105.1	4125	3873.2	1.74781	0.0365658
ENSDART00000060160.5	1365	1113.2	1573.76	114.555
ENSDART00000153327.2	828	576.198	0	0
ENSDART00000181942.1	1343	1091.2	0	0
ENSDART00000126676.2	2316	2064.2	25.5445	1.00276
ENSDART00000089747.7	2194	1942.2	358	14.9362
ENSDART00000148175.4	2044	1792.2	425.87	19.2549
ENSDART00000190608.1	1308	1056.2	1.5622	0.119851
