target_id	length	eff_length	est_counts	tpm
ENSDART00000169144.2	3479	3231.81	0	0
ENSDART00000167022.2	1664	1416.81	1.31882	0.0292391
ENSDART00000184208.1	3244	2996.81	37.6077	0.394192
ENSDART00000182248.1	2580	2332.81	0	0
ENSDART00000192977.1	2843	2595.81	1.14568	0.0138637
ENSDART00000153998.2	1902	1654.81	34.9925	0.664227
ENSDART00000140564.3	1618	1370.81	4377.35	100.305
ENSDART00000145258.3	4343	4095.81	106.77	0.818839
ENSDART00000139048.2	669	421.864	952.836	70.9472
ENSDART00000024331.8	5436	5188.81	416.003	2.51836
ENSDART00000181213.1	282	55.7013	1139.13	642.388
ENSDART00000134476.3	3366	3118.81	55.6788	0.560778
ENSDART00000151346.2	954	706.807	9.67437	0.429944
ENSDART00000045574.5	1108	860.807	2.60063	0.094899
ENSDART00000065544.6	1782	1534.81	687	14.0602
ENSDART00000018235.8	3323	3075.81	1105.56	11.2904
ENSDART00000182350.1	1870	1622.81	12.445	0.240889
ENSDART00000034817.5	3150	2902.81	910.146	9.84878
ENSDART00000183646.1	2553	2305.81	0	0
ENSDART00000012791.9	2440	2192.81	100.62	1.44136
ENSDART00000190300.1	2351	2103.81	50.3805	0.752222
ENSDART00000155756.2	807	559.807	0	0
ENSDART00000156970.2	359	115.254	34	9.26642
ENSDART00000134276.4	7800	7552.81	13357.9	55.5545
ENSDART00000139056.2	759	511.807	0	0
ENSDART00000133761.2	1109	861.807	9.05508	0.330044
ENSDART00000130311.3	4019	3771.81	1721	14.3325
ENSDART00000060321.6	1664	1416.81	681.106	15.1006
ENSDART00000189597.1	1478	1230.81	12.573	0.320877
ENSDART00000185692.1	4887	4639.81	1010.32	6.83987
ENSDART00000163358.2	592	344.897	46.5058	4.23552
ENSDART00000169744.1	807	559.807	25.4354	1.42722
ENSDART00000168660.1	196	22.5951	9	12.5117
ENSDART00000165693.1	411	164.847	0	0
ENSDART00000160050.1	521	273.944	19.5343	2.23989
ENSDART00000164075.1	905	657.807	15.8629	0.757485
ENSDART00000170183.1	493	246.022	7.14793	0.912634
ENSDART00000171547.1	1472	1224.81	0	0
ENSDART00000168091.1	2207	1959.81	615.089	9.85858
ENSDART00000077642.6	1630	1382.81	8.81892	0.200329
ENSDART00000147667.2	844	596.807	78.9294	4.15427
ENSDART00000111414.3	1442	1194.81	576.047	15.1443
ENSDART00000142961.2	7544	7296.81	2800.48	12.0556
ENSDART00000181746.1	657	409.864	139.049	10.6566
ENSDART00000058311.9	4893	4645.81	171.468	1.15934
ENSDART00000184832.1	909	661.807	0	0
ENSDART00000113246.5	882	634.807	111.969	5.54047
ENSDART00000136713.2	516	268.944	32.0306	3.74105
ENSDART00000192932.1	363	118.871	0	0
ENSDART00000127099.3	2072	1824.81	101.128	1.74079
ENSDART00000057565.5	688	440.851	829	59.068
ENSDART00000131069.4	3249	3001.81	180	1.88356
ENSDART00000010643.7	3086	2838.81	0	0
ENSDART00000141634.3	3798	3550.81	3686.25	32.6097
ENSDART00000077647.6	2994	2746.81	0	0
ENSDART00000151144.2	6580	6332.81	3994	19.8108
ENSDART00000185896.1	4067	3819.81	0	0
ENSDART00000187944.1	3980	3732.81	0	0
ENSDART00000161346.2	934	686.807	96.1754	4.39864
ENSDART00000153710.2	750	502.807	5.17898	0.323543
ENSDART00000173509.2	2516	2268.81	16.288	0.225507
ENSDART00000041615.6	2418	2170.81	157.712	2.28209
ENSDART00000150790.3	663	415.864	0	0
ENSDART00000134088.2	606	358.887	0	0
ENSDART00000137513.2	976	728.807	0	0
ENSDART00000129572.3	780	532.807	0	0
ENSDART00000142649.4	2139	1891.81	12.9111	0.214376
ENSDART00000192832.1	1473	1225.81	65.0889	1.66792
ENSDART00000053284.7	5444	5196.81	687.598	4.15612
ENSDART00000188153.1	7232	6984.81	3975.28	17.8773
ENSDART00000113559.5	4611	4363.81	0	0
ENSDART00000151324.3	4918	4670.81	794.173	5.34088
ENSDART00000151310.3	888	640.807	389.261	19.0811
ENSDART00000138011.4	5363	5115.81	5286.88	32.4619
ENSDART00000150740.3	792	544.807	363.691	20.9691
ENSDART00000108541.4	3750	3502.81	0	0
ENSDART00000133735.2	1710	1462.81	2188	46.984
ENSDART00000184863.1	1630	1382.81	3.48626e-06	7.91931e-08
ENSDART00000156353.2	1835	1587.81	9.27508	0.183489
ENSDART00000115297.4	1534	1286.81	22.0714	0.538773
ENSDART00000066835.6	2604	2356.81	765	10.1959
ENSDART00000165675.2	690	442.851	9.29792	0.659504
ENSDART00000166880.2	2964	2716.81	82.3655	0.952305
ENSDART00000160302.2	1737	1489.81	19.9524	0.420682
ENSDART00000142753.3	2704	2456.81	1767.52	22.5987
ENSDART00000188981.1	297	65.2171	0	0
ENSDART00000111019.4	3013	2765.81	410.256	4.65932
ENSDART00000150192.2	827	579.807	185.789	10.0653
ENSDART00000150049.3	1383	1135.81	116.092	3.21061
ENSDART00000149493.2	591	343.897	2.11891	0.193542
ENSDART00000110628.4	622	374.864	0	0
ENSDART00000189564.1	261	44.4583	0	0
ENSDART00000100869.4	2795	2547.81	11583	142.805
ENSDART00000132115.2	3966	3718.81	69.8003	0.589581
ENSDART00000025875.8	3007	2759.81	63.1997	0.719326
ENSDART00000135166.3	2190	1942.81	1.97863	0.0319907
ENSDART00000127119.4	2381	2133.81	0	0
ENSDART00000024882.9	2430	2182.81	13.6997	0.197145
ENSDART00000149261.2	871	623.807	8.67891	0.437023
ENSDART00000147742.4	7050	6802.81	1719.52	7.93979
ENSDART00000167394.2	2808	2560.81	0	0
ENSDART00000079469.6	1777	1529.81	0	0
ENSDART00000122543.3	2022	1774.81	39.4402	0.698035
ENSDART00000183269.1	2293	2045.81	17.2565	0.264958
ENSDART00000187968.1	1887	1639.81	256.303	4.90966
ENSDART00000134980.3	1972	1724.81	13	0.236751
ENSDART00000124709.3	1614	1366.81	93.9161	2.15835
ENSDART00000081459.3	1725	1477.81	106.779	2.26964
ENSDART00000055490.7	1933	1685.81	252	4.6955
ENSDART00000158447.2	8317	8069.81	3702.09	14.4103
ENSDART00000129378.2	2238	1990.81	55.5909	0.877131
ENSDART00000026316.8	2980	2732.81	184.165	2.11684
ENSDART00000188130.1	2350	2102.81	357.244	5.33648
ENSDART00000018253.6	937	689.807	4038	183.877
ENSDART00000133435.5	5990	5742.81	4016	21.9664
ENSDART00000186926.1	294	63.2434	0	0
ENSDART00000061523.7	1221	973.807	116	3.74175
ENSDART00000136042.2	791	543.807	2.9837	0.172346
ENSDART00000077631.4	2335	2087.81	2795.02	42.0517
ENSDART00000156838.2	375	130.109	0	0
ENSDART00000157043.2	1712	1464.81	614.574	13.179
ENSDART00000163139.2	480	233.058	23.101	3.11355
ENSDART00000031265.12	3275	3027.81	1960.43	20.3382
ENSDART00000006093.7	1276	1028.81	93	2.83948
ENSDART00000052104.6	1775	1527.81	554	11.3902
ENSDART00000018304.8	3062	2814.81	372	4.1513
ENSDART00000139706.2	832	584.807	0	0
ENSDART00000109841.4	588	340.897	0	0
ENSDART00000146611.3	4038	3790.81	279	2.31186
ENSDART00000159602.2	3227	2979.81	4.1801	0.0440644
ENSDART00000148095.2	557	309.926	7.39652	0.749651
ENSDART00000048853.6	878	630.807	474.603	23.6333
ENSDART00000153401.2	2846	2598.81	777.325	9.39547
ENSDART00000039510.6	2187	1939.81	0	0
ENSDART00000148588.2	450	203.221	4.2379	0.655046
ENSDART00000128167.3	3081	2833.81	0	0
ENSDART00000153675.3	3995	3747.81	11091.8	92.9636
ENSDART00000014915.8	1512	1264.81	379.085	9.41459
ENSDART00000138259.3	1023	775.807	28.6201	1.1588
ENSDART00000142496.2	900	652.807	10.2952	0.49538
ENSDART00000135625.2	259	43.4485	1	0.722961
ENSDART00000162596.2	1266	1018.81	106.047	3.26962
ENSDART00000033746.7	853	605.807	34	1.76293
ENSDART00000170580.2	3938	3690.81	0	0
ENSDART00000158011.2	5595	5347.81	133.275	0.782824
ENSDART00000042307.7	889	641.807	172.973	8.46572
ENSDART00000180605.1	4821	4573.81	1233.3	8.46992
ENSDART00000137977.4	4163	3915.81	244.974	1.96512
ENSDART00000188034.1	5348	5100.81	45.0258	0.277276
ENSDART00000130508.3	1589	1341.81	0	0
ENSDART00000133954.4	1346	1098.81	16.4821	0.471174
ENSDART00000146579.3	1146	898.807	921.518	32.2053
ENSDART00000114053.4	2247	1999.81	190.066	2.98543
ENSDART00000066372.6	1191	943.807	1781	59.2748
ENSDART00000150975.2	864	616.807	213.288	10.8619
ENSDART00000009740.7	3757	3509.81	2063.93	18.4715
ENSDART00000017180.8	1875	1627.81	2017.65	38.9344
ENSDART00000131337.4	1893	1645.81	1.00675	0.0192146
ENSDART00000152182.3	961	713.807	41.4771	1.82523
ENSDART00000075500.6	1678	1430.81	148.523	3.26063
ENSDART00000167498.2	3671	3423.81	436.605	4.00561
ENSDART00000167262.2	993	745.807	0	0
ENSDART00000077936.6	2570	2322.81	966.313	13.0675
ENSDART00000149430.2	853	605.807	83.2953	4.31892
ENSDART00000170286.2	851	603.807	0	0
ENSDART00000164594.2	2211	1963.81	6.00881	0.0961123
ENSDART00000139147.2	882	634.807	14.1694	0.701132
ENSDART00000135748.3	1818	1570.81	12.651	0.252982
ENSDART00000159514.2	806	558.807	5.349	0.300677
ENSDART00000170402.2	2134	1886.81	7508.38	125
ENSDART00000168701.2	736	488.822	2.56589	0.164883
ENSDART00000166921.2	1122	874.807	83.471	2.99718
ENSDART00000079283.6	2138	1890.81	6131	101.853
ENSDART00000075568.6	1585	1337.81	51.5112	1.20948
ENSDART00000157276.2	2058	1810.81	11	0.190814
ENSDART00000003550.6	1761	1513.81	9941	206.276
ENSDART00000136636.3	1168	920.807	0	0
ENSDART00000054909.7	2050	1802.81	230	4.00745
ENSDART00000168113.2	1443	1195.81	0	0
ENSDART00000152955.2	2913	2665.81	268.675	3.16583
ENSDART00000083346.5	757	509.807	1527.78	94.1335
ENSDART00000109941.4	3816	3568.81	2082.3	18.3278
ENSDART00000171657.3	1019	771.807	47.2656	1.92365
ENSDART00000189773.1	834	586.807	25.591	1.36988
ENSDART00000159797.2	1472	1224.81	324.463	8.32123
ENSDART00000159954.3	4555	4307.81	2538.22	18.5081
ENSDART00000157757.2	3816	3568.81	4.10315	0.0361147
ENSDART00000160070.2	2647	2399.81	0	0
ENSDART00000186032.1	7985	7737.81	921.692	3.7416
ENSDART00000167909.2	8099	7851.81	3.38196e-05	1.35297e-07
ENSDART00000168500.2	3681	3433.81	104.615	0.956993
ENSDART00000134238.3	910	662.807	30.2127	1.43183
ENSDART00000134782.2	840	592.807	0	0
ENSDART00000142625.2	790	542.807	8.26528	0.478301
ENSDART00000058774.6	1004	756.807	85.2637	3.5389
ENSDART00000133318.3	917	669.807	0	0
ENSDART00000181595.1	3037	2789.81	150.532	1.6949
ENSDART00000181291.1	2031	1783.81	0	0
ENSDART00000132623.2	1279	1031.81	159	4.84048
ENSDART00000138548.4	1984	1736.81	22.3028	0.403364
ENSDART00000041697.8	5883	5635.81	0	0
ENSDART00000164385.3	8326	8078.81	2746.41	10.6784
ENSDART00000061037.6	1927	1679.81	212.523	3.97408
ENSDART00000155175.3	1485	1237.81	1.56417	0.0396935
ENSDART00000133870.3	633	385.864	0	0
ENSDART00000150043.3	2867	2619.81	1256.92	15.0706
ENSDART00000139004.3	352	108.905	0	0
ENSDART00000149786.3	2799	2551.81	438.689	5.40006
ENSDART00000148946.2	809	561.807	0	0
ENSDART00000187194.1	4905	4657.81	632.842	4.26779
ENSDART00000110026.4	2909	2661.81	0	0
ENSDART00000152968.4	3506	3258.81	1509.1	14.5462
ENSDART00000097583.5	485	238.051	32.4031	4.27569
ENSDART00000171678.2	2049	1801.81	2142.27	37.3469
ENSDART00000174288.2	569	321.897	2.37784	0.232036
ENSDART00000028105.9	1737	1489.81	1961.84	41.3641
ENSDART00000143554.2	2609	2361.81	224.966	2.99201
ENSDART00000045798.8	836	588.807	468.629	25.0003
ENSDART00000093090.7	4518	4270.81	6994.02	51.4407
ENSDART00000134152.2	823	575.807	41.6764	2.27354
ENSDART00000111623.4	1760	1512.81	883.36	18.3419
ENSDART00000100527.5	832	584.807	38.0874	2.04578
ENSDART00000135384.3	9655	9407.81	16004	53.4355
ENSDART00000025635.9	7656	7408.81	0	0
ENSDART00000128895.4	3882	3634.81	41	0.354317
ENSDART00000035612.7	3027	2779.81	0	0
ENSDART00000009386.11	3161	2913.81	1426.35	15.3764
ENSDART00000173613.2	293	62.6344	0	0
ENSDART00000130085.3	742	494.822	5.64985	0.358655
ENSDART00000141823.2	806	558.807	0	0
ENSDART00000179664.1	900	652.807	333.41	16.0429
ENSDART00000166135.2	2044	1796.81	501.59	8.76874
ENSDART00000138746.2	819	571.807	240	13.1841
ENSDART00000145754.2	2615	2367.81	20.3165	0.26952
ENSDART00000158347.2	2821	2573.81	0	0
ENSDART00000045770.6	1378	1130.81	12	0.333335
ENSDART00000169498.2	1390	1142.81	4.92614e-05	1.35401e-06
ENSDART00000074196.5	1374	1126.81	158.42	4.41621
ENSDART00000134222.2	1064	816.807	182.58	7.0214
ENSDART00000067371.7	8143	7895.81	866.479	3.44708
ENSDART00000123375.3	4820	4572.81	627.257	4.30876
ENSDART00000111706.3	615	367.887	0	0
ENSDART00000146808.2	491	244.029	1	0.128721
ENSDART00000060910.7	4234	3986.81	52	0.409702
ENSDART00000051950.4	882	634.807	65.3118	3.23176
ENSDART00000139083.2	493	246.022	14.6882	1.87536
ENSDART00000006393.4	2223	1975.81	2	0.0317962
ENSDART00000057611.3	1378	1130.81	598	16.6112
ENSDART00000148925.2	539	291.935	0.0960024	0.0103296
ENSDART00000149428.2	978	730.807	0	0
ENSDART00000014661.7	1868	1620.81	3.65906	0.0709133
ENSDART00000148128.2	6932	6684.81	1843.94	8.6646
ENSDART00000145408.2	6531	6283.81	647.37	3.23608
ENSDART00000046613.9	11871	11623.8	413.308	1.1169
ENSDART00000144889.2	755	507.807	21.6508	1.33926
ENSDART00000122341.5	4372	4124.81	3141.35	23.9223
ENSDART00000161345.2	4393	4145.81	0	0
ENSDART00000139169.2	1079	831.807	0	0
ENSDART00000181777.1	996	748.807	0	0
ENSDART00000135035.2	970	722.807	683	29.6816
ENSDART00000168759.2	1044	796.807	5401.58	212.94
ENSDART00000160729.2	574	326.897	105.704	10.1571
ENSDART00000159927.2	850	602.807	143.718	7.48898
ENSDART00000173980.2	1090	842.807	58.0782	2.16459
ENSDART00000173708.2	364	119.831	0	0
ENSDART00000061406.6	1856	1608.81	682	13.3159
ENSDART00000105694.6	1610	1362.81	314.053	7.23867
ENSDART00000152496.2	944	696.807	39.7443	1.79164
ENSDART00000152527.2	805	557.807	6.20247	0.349277
ENSDART00000140935.2	772	524.807	0	0
ENSDART00000086516.5	1912	1664.81	417.863	7.88423
ENSDART00000184033.1	1413	1165.81	0	0
ENSDART00000139889.3	1529	1281.81	32.1843	0.788699
ENSDART00000011362.9	2662	2414.81	1412.82	18.3778
ENSDART00000148707.3	770	522.807	1	0.0600825
ENSDART00000148561.2	5431	5183.81	0	0
ENSDART00000149359.2	352	108.905	1	0.288431
ENSDART00000121875.3	10131	9883.81	3.33251	0.010591
ENSDART00000186293.1	12694	12446.8	0	0
ENSDART00000181471.1	12933	12685.8	227.263	0.562731
ENSDART00000168524.3	1527	1279.81	0	0
ENSDART00000160916.2	727	479.851	0	0
ENSDART00000079255.5	1972	1724.81	816.549	14.8707
ENSDART00000139988.2	723	475.851	4.34798	0.287016
ENSDART00000081035.5	1311	1063.81	251.773	7.43422
ENSDART00000147190.2	870	622.807	0	0
ENSDART00000168806.2	1376	1128.81	910.453	25.3354
ENSDART00000179460.2	9043	8795.81	4297.72	15.348
ENSDART00000163553.2	9133	8885.81	0	0
ENSDART00000163185.3	2855	2607.81	5548.54	66.8333
ENSDART00000182042.1	3608	3360.81	27.459	0.256643
ENSDART00000132229.4	6445	6197.81	1742.88	8.8332
ENSDART00000137258.2	517	269.944	0	0
ENSDART00000191173.1	906	658.807	126.124	6.01354
ENSDART00000141081.2	517	269.944	0	0
ENSDART00000171711.2	5571	5323.81	4138.4	24.4174
ENSDART00000134475.2	1493	1245.81	3440	86.7356
ENSDART00000170983.2	5176	4928.81	2300.85	14.6634
ENSDART00000159580.2	491	244.029	1.1499	0.148016
ENSDART00000121576.4	2220	1972.81	8.14368	0.129666
ENSDART00000066833.7	1328	1080.81	0	0
ENSDART00000131983.2	6016	5768.81	14.3878	0.0783427
ENSDART00000183522.1	5975	5727.81	0	0
ENSDART00000135439.3	759	511.807	0	0
ENSDART00000152452.2	685	437.851	9.95975	0.714515
ENSDART00000152696.2	894	646.807	0	0
ENSDART00000014536.10	1456	1208.81	278.04	7.22504
ENSDART00000089844.5	1306	1058.81	0	0
ENSDART00000056899.7	2308	2060.81	2067.92	31.52
ENSDART00000145474.3	701	453.851	0	0
ENSDART00000150697.3	5928	5680.81	743.542	4.11136
ENSDART00000150788.2	349	106.251	1.2294	0.363454
ENSDART00000133423.2	503	255.991	0	0
ENSDART00000189559.1	2766	2518.81	0	0
ENSDART00000184963.1	2219	1971.81	0	0
ENSDART00000143479.2	849	601.807	9	0.469759
ENSDART00000132160.2	746	498.822	2	0.125943
ENSDART00000066179.8	1003	755.807	13.3676	0.555559
ENSDART00000187109.1	822	574.807	3.63244	0.198503
ENSDART00000005864.9	1398	1150.81	530.056	14.468
ENSDART00000171496.3	1798	1550.81	852.944	17.2764
ENSDART00000002244.6	564	316.917	816	80.8788
ENSDART00000034740.7	1932	1684.81	21	0.391524
ENSDART00000167187.2	1785	1537.81	0	0
ENSDART00000147683.3	2821	2573.81	1832.45	22.3639
ENSDART00000133411.3	255	41.5039	0	0
ENSDART00000141716.2	807	559.807	240.489	13.4942
ENSDART00000129747.3	845	597.807	76.8406	4.03756
ENSDART00000108492.4	2511	2263.81	192.845	2.67582
ENSDART00000156022.3	1252	1004.81	0	0
ENSDART00000186079.1	387	141.549	1	0.221914
ENSDART00000148107.4	7693	7445.81	5989.56	25.2681
ENSDART00000174685.2	4659	4411.81	126.164	0.898276
ENSDART00000083442.5	4257	4009.81	286.006	2.24048
ENSDART00000098701.4	2410	2162.81	995.833	14.463
ENSDART00000109530.4	485	238.051	130.812	17.261
ENSDART00000185840.1	2422	2174.81	98.3555	1.42059
ENSDART00000184785.1	2145	1897.81	0	0
ENSDART00000110482.4	934	686.807	145	6.63167
ENSDART00000089516.5	2347	2099.81	425.993	6.37255
ENSDART00000135703.2	389	143.484	28.0927	6.15006
ENSDART00000061435.7	786	538.807	2359.55	137.558
ENSDART00000133219.2	604	356.887	25.3571	2.23182
ENSDART00000147670.2	4426	4178.81	4040.03	30.3684
ENSDART00000003939.7	1366	1118.81	4138	116.178
ENSDART00000059974.6	1515	1267.81	54	1.33792
ENSDART00000098958.4	951	703.807	925	41.2836
ENSDART00000027848.7	1076	828.807	374	14.1745
ENSDART00000106039.5	3340	3092.81	504.599	5.12487
ENSDART00000187513.1	2284	2036.81	111.401	1.71802
ENSDART00000135161.2	787	539.807	84.7789	4.93331
ENSDART00000134975.3	1234	986.807	311.221	9.90664
ENSDART00000144087.2	2301	2053.81	3.21418	0.0491587
ENSDART00000073638.5	3386	3138.81	5.78582	0.0579015
ENSDART00000010495.7	2888	2640.81	3866.55	45.9915
ENSDART00000146108.2	936	688.807	0	0
ENSDART00000181716.1	1465	1217.81	2	0.0515871
ENSDART00000139563.2	1454	1206.81	328.897	8.56074
ENSDART00000109976.4	2302	2054.81	155.233	2.37302
ENSDART00000162179.2	2320	2072.81	342.87	5.1959
ENSDART00000037516.9	7938	7690.81	5020.81	20.5065
ENSDART00000182904.1	6494	6246.81	340.19	1.71062
ENSDART00000182113.1	4409	4161.81	0	0
ENSDART00000131538.3	1599	1351.81	1498.33	34.8162
ENSDART00000151297.2	566	318.917	415.454	40.92
ENSDART00000081510.6	2229	1981.81	1768.22	28.0262
ENSDART00000020769.8	1333	1085.81	810.27	23.4405
ENSDART00000135037.2	1100	852.807	32	1.17866
ENSDART00000091932.6	5381	5133.81	1184.31	7.24626
ENSDART00000122937.3	527	279.944	1	0.112207
ENSDART00000148233.3	2143	1895.81	45	0.745604
ENSDART00000185618.1	597	349.897	0	0
ENSDART00000154445.2	573	325.897	0	0
ENSDART00000056723.5	962	714.807	57	2.50481
ENSDART00000166672.2	858	610.807	152.579	7.84656
ENSDART00000158109.2	1276	1028.81	257.546	7.86339
ENSDART00000149189.2	617	369.875	0	0
ENSDART00000078523.5	919	671.807	98	4.58217
ENSDART00000163535.2	906	658.807	513	24.4596
ENSDART00000171278.2	477	230.079	340	46.4186
ENSDART00000170787.2	789	541.807	22	1.27546
ENSDART00000165059.2	1410	1162.81	421.788	11.394
ENSDART00000165252.2	1651	1403.81	113.212	2.53324
ENSDART00000182372.1	312	75.7934	0	0
ENSDART00000062363.6	2170	1922.81	161.773	2.64277
ENSDART00000146338.2	630	382.864	0	0
ENSDART00000132697.2	760	512.807	2.2272	0.136425
ENSDART00000153812.2	1016	768.807	1.28626	0.0525532
ENSDART00000149827.3	553	305.926	2.28858	0.234984
ENSDART00000078525.6	2432	2184.81	1746.71	25.1129
ENSDART00000171831.2	883	635.807	41.3528	2.043
ENSDART00000159453.2	897	649.807	1092.43	52.8077
ENSDART00000158720.2	678	430.851	67.7648	4.94045
ENSDART00000121952.3	2001	1753.81	7646.46	136.952
ENSDART00000134327.2	1184	936.807	5	0.167652
ENSDART00000134105.2	1036	788.807	472	18.7958
ENSDART00000040334.6	7940	7692.81	10322.1	42.1477
ENSDART00000147625.2	863	615.807	124.65	6.35823
ENSDART00000129302.4	2565	2317.81	3957.72	53.6361
ENSDART00000133647.2	527	279.944	33.8653	3.79992
ENSDART00000135744.2	761	513.807	53.5836	3.27583
ENSDART00000140957.2	520	272.944	4.57967	0.527049
ENSDART00000111199.4	685	437.851	36.9125	2.64811
ENSDART00000081152.5	2533	2285.81	542.391	7.45354
ENSDART00000135530.3	823	575.807	56.5722	3.08614
ENSDART00000104784.4	1203	955.807	576.499	18.946
ENSDART00000083314.7	7679	7431.81	10.2155	0.0431774
ENSDART00000133709.2	442	195.346	0	0
ENSDART00000155124.2	524	276.944	0	0
ENSDART00000166518.3	7327	7079.81	1269.31	5.63166
ENSDART00000184039.1	7978	7730.81	2539.41	10.318
ENSDART00000191872.1	7633	7385.81	3605.31	15.3332
ENSDART00000179791.1	7957	7709.81	996.76	4.06104
ENSDART00000190089.1	7984	7736.81	0	0
ENSDART00000075856.6	1707	1459.81	0	0
ENSDART00000024558.5	1667	1419.81	1	0.0221238
ENSDART00000186828.1	375	130.109	0	0
ENSDART00000139866.3	547	299.926	29	3.0372
ENSDART00000167061.2	539	291.935	5.23549	0.563327
ENSDART00000169470.2	657	409.864	75.3495	5.77471
ENSDART00000164735.2	541	293.935	4.02286	0.429906
ENSDART00000168167.2	1693	1445.81	1199	26.0494
ENSDART00000104022.4	1037	789.807	15.6379	0.621936
ENSDART00000164982.2	4190	3942.81	3544.36	28.2372
ENSDART00000110383.5	3588	3340.81	3853.94	36.2362
ENSDART00000156561.2	741	493.822	3.59942	0.228955
ENSDART00000136046.2	1675	1427.81	470	10.3399
ENSDART00000138693.2	711	463.851	0	0
ENSDART00000064110.6	1096	848.807	3	0.11102
ENSDART00000051222.6	485	238.051	24	3.16688
ENSDART00000185283.1	331	90.9061	0	0
ENSDART00000126315.3	3762	3514.81	734.43	6.56355
ENSDART00000002867.9	3772	3524.81	290.389	2.58782
ENSDART00000171680.2	4088	3840.81	150.245	1.22876
ENSDART00000085976.6	7632	7384.81	9700.05	41.2596
ENSDART00000035737.8	1663	1415.81	1175.93	26.0895
ENSDART00000121885.3	1703	1455.81	116	2.5029
ENSDART00000160546.2	975	727.807	5.97605	0.257922
ENSDART00000158821.2	363	118.871	4.02395	1.06333
ENSDART00000153908.3	820	572.807	47.7633	2.61924
ENSDART00000155292.2	600	352.897	34.3392	3.05655
ENSDART00000154338.3	851	603.807	4.76913	0.248102
ENSDART00000155336.2	656	408.864	6.0069	0.461488
ENSDART00000155005.3	1258	1010.81	7.57102	0.235275
ENSDART00000154554.3	1897	1649.81	87.6117	1.66809
ENSDART00000113331.4	8129	7881.81	4123.24	16.4324
ENSDART00000081703.6	1560	1312.81	0.762622	0.0182473
ENSDART00000171237.2	1323	1075.81	3	0.0875944
ENSDART00000147882.3	1139	891.807	35.0942	1.2361
ENSDART00000006099.9	1290	1042.81	123.906	3.73231
ENSDART00000077931.3	1360	1112.81	77	2.1735
ENSDART00000142900.3	840	592.807	218.16	11.5598
ENSDART00000136658.3	883	635.807	266.03	13.143
ENSDART00000144475.2	806	558.807	141.278	7.94151
ENSDART00000144920.3	754	506.807	832.237	51.5815
ENSDART00000138759.3	992	744.807	2410.99	101.681
ENSDART00000067082.5	1338	1090.81	10865.3	312.884
ENSDART00000073631.5	1917	1669.81	88.7453	1.66943
ENSDART00000076693.5	2466	2218.81	1344.25	19.0306
ENSDART00000133102.2	678	430.851	14.3158	1.04371
ENSDART00000141287.2	537	289.935	0	0
ENSDART00000015034.8	1208	960.807	675.684	22.0901
ENSDART00000064546.7	6039	5791.81	591.063	3.2056
ENSDART00000123860.3	2155	1907.81	0.135054	0.00222364
ENSDART00000183354.1	1904	1656.81	112.437	2.13171
ENSDART00000103660.6	3971	3723.81	1475.57	12.447
ENSDART00000145392.2	826	578.807	2.20583	0.119709
ENSDART00000143074.2	853	605.807	3	0.155552
ENSDART00000138423.2	572	324.897	2.68103	0.259206
ENSDART00000180848.1	3904	3656.81	92.4451	0.794094
ENSDART00000126533.2	2702	2454.81	29.4845	0.377282
ENSDART00000148527.3	811	563.807	0	0
ENSDART00000097528.6	5359	5111.81	2584.84	15.8836
ENSDART00000186630.1	2408	2160.81	42.8517	0.622933
ENSDART00000167719.2	2658	2410.81	1628.39	21.2171
ENSDART00000108860.4	1818	1570.81	281.407	5.62732
ENSDART00000165573.2	3389	3141.81	0	0
ENSDART00000122405.4	7316	7068.81	1002.89	4.45652
ENSDART00000016019.9	4501	4253.81	1499.76	11.0748
ENSDART00000151054.2	515	267.952	3	0.351685
ENSDART00000065127.8	4645	4397.81	1550.63	11.0754
ENSDART00000147898.2	510	262.968	6.37385	0.761358
ENSDART00000122199.4	1654	1406.81	0	0
ENSDART00000133787.3	2043	1795.81	1.54696e-06	2.70588e-08
ENSDART00000183229.1	1863	1615.81	6.37672	0.123964
ENSDART00000103975.5	2019	1771.81	11.3577	0.201356
ENSDART00000082790.6	2038	1790.81	36	0.631456
ENSDART00000005616.9	2351	2103.81	236.524	3.53149
ENSDART00000133481.2	926	678.807	11.105	0.51388
ENSDART00000063834.5	1454	1206.81	24	0.624688
ENSDART00000166018.2	4099	3851.81	15.4269	0.125807
ENSDART00000189715.1	6542	6294.81	0	0
ENSDART00000190871.1	6924	6676.81	8.48957	0.0399399
ENSDART00000183107.1	6327	6079.81	200.267	1.03469
ENSDART00000045891.8	2559	2311.81	851.625	11.5714
ENSDART00000158786.2	2256	2008.81	552.375	8.63745
ENSDART00000131435.2	4886	4638.81	406.318	2.75137
ENSDART00000126440.3	3383	3135.81	40.9479	0.410177
ENSDART00000144697.2	1686	1438.81	0	0
ENSDART00000128302.3	1935	1687.81	740.045	13.7729
ENSDART00000143882.2	733	485.822	1.9548	0.12639
ENSDART00000186564.1	1251	1003.81	0	0
ENSDART00000104750.5	1330	1082.81	16783	486.864
ENSDART00000156852.2	577	329.897	6.90997	0.657941
ENSDART00000154297.3	1225	977.807	19.6221	0.630351
ENSDART00000062868.7	1056	808.807	0	0
ENSDART00000156930.3	1182	934.807	17.0797	0.573916
ENSDART00000155945.3	776	528.807	915.508	54.3819
ENSDART00000157273.3	765	517.807	6.80516	0.412819
