target_id	length	eff_length	est_counts	tpm
ENSDART00000158221.2	537	306.04	0	0
ENSDART00000193577.1	592	360.995	0	0
ENSDART00000182467.1	565	334.023	0	0
ENSDART00000183370.1	565	334.023	0	0
ENSDART00000159948.2	2558	2326.83	1059	41.0682
ENSDART00000170013.2	764	532.926	0	0
ENSDART00000156544.2	875	643.879	0	0
ENSDART00000055440.6	1270	1038.83	10	0.868623
ENSDART00000137073.2	735	503.94	0	0
ENSDART00000048350.7	2372	2140.83	57	2.40252
ENSDART00000103236.5	1076	844.825	21	2.24298
ENSDART00000088358.6	2044	1812.83	4.84968	0.241396
ENSDART00000143313.2	3357	3125.83	8.60958	0.248537
ENSDART00000144879.3	1027	795.825	121	13.7196
ENSDART00000123139.4	2446	2214.83	46.4673	1.89314
ENSDART00000144250.3	903	671.862	370.634	49.7782
ENSDART00000028623.8	3244	3012.83	157.681	4.72259
ENSDART00000162363.2	801	569.896	11.217	1.77605
ENSDART00000014696.8	1117	885.825	0	0
ENSDART00000157777.2	1298	1066.83	93	7.86617
ENSDART00000161672.2	1663	1431.83	5.20015	0.327717
ENSDART00000152712.2	911	679.862	1.21175	0.16083
ENSDART00000152772.3	3100	2868.83	381.242	11.9914
ENSDART00000145679.3	536	305.04	0	0
ENSDART00000142157.2	1047	815.825	7	0.774239
ENSDART00000149276.2	2880	2648.83	175	5.96154
ENSDART00000139310.3	3281	3049.83	380.894	11.2695
ENSDART00000136819.3	3252	3020.83	1001.49	29.9153
ENSDART00000077119.3	3447	3215.83	34.2797	0.961875
ENSDART00000168748.2	1376	1144.83	5	0.394098
ENSDART00000079207.5	3239	3007.83	720	21.6
ENSDART00000172077.2	505	274.094	0	0
ENSDART00000122670.4	1802	1570.83	76.1567	4.37476
ENSDART00000145162.2	815	583.896	137.351	21.226
ENSDART00000148322.3	1835	1603.83	107.251	6.0342
ENSDART00000078848.6	1636	1404.83	0	0
ENSDART00000173164.2	539	308.04	0	0
ENSDART00000113376.3	5224	4992.83	4891.35	88.4008
ENSDART00000172784.2	6089	5857.83	380.483	5.86102
ENSDART00000126894.3	5498	5266.83	255.86	4.38357
ENSDART00000024768.6	718	486.94	9	1.66779
ENSDART00000191488.1	639	407.975	0	0
ENSDART00000151504.2	577	346.004	6.07423	1.5841
ENSDART00000127297.4	3693	3461.83	757.926	19.7558
ENSDART00000033436.9	4259	4027.83	602	13.4865
ENSDART00000185772.1	3425	3193.83	0	0
ENSDART00000121585.4	3536	3304.83	0	0
ENSDART00000138012.2	598	366.995	0	0
ENSDART00000144773.2	626	394.975	0	0
ENSDART00000037286.7	533	302.048	0	0
ENSDART00000172430.2	533	302.048	0	0
ENSDART00000079692.4	1592	1360.83	0	0
ENSDART00000190317.1	793	561.911	0	0
ENSDART00000172989.2	619	387.975	9.9549	2.3153
ENSDART00000109753.5	11090	10858.8	3058.55	25.416
ENSDART00000127184.3	10697	10465.8	4.09904	0.0353413
ENSDART00000111494.5	5823	5591.83	1559.9	25.172
ENSDART00000037017.9	9940	9708.83	4962.99	46.1265
ENSDART00000103157.4	1453	1221.83	15.1181	1.11651
ENSDART00000146944.3	1920	1688.83	0	0
ENSDART00000131220.3	1013	781.825	13.886	1.60266
ENSDART00000140416.2	942	710.825	4.30675	0.546715
ENSDART00000185392.1	1282	1050.83	558.807	47.985
ENSDART00000183105.1	1299	1067.83	0	0
ENSDART00000183409.1	1358	1126.83	0	0
ENSDART00000100207.3	999	767.825	0	0
ENSDART00000009507.9	3197	2965.83	2123	64.5919
ENSDART00000146776.3	1594	1362.83	21.7065	1.43722
ENSDART00000192106.1	684	452.964	0	0
ENSDART00000135353.3	5113	4881.83	69.5775	1.28606
ENSDART00000142436.2	574	343.014	0	0
ENSDART00000144221.2	621	389.975	0	0
ENSDART00000148318.2	847	615.896	6.42252	0.940962
ENSDART00000147187.3	1452	1220.83	0	0
ENSDART00000148910.3	836	604.896	4.42844	0.660608
ENSDART00000140432.4	1031	799.825	0	0
ENSDART00000025612.6	1341	1109.83	88.5716	7.20134
ENSDART00000057101.5	1651	1419.83	8.17341	0.519448
ENSDART00000144149.3	2397	2165.83	440	18.3317
ENSDART00000156759.3	492	261.101	3	1.03678
ENSDART00000135685.2	224	31.5828	0	0
ENSDART00000097526.4	453	222.219	8	3.24851
ENSDART00000169309.2	543	312.04	0	0
ENSDART00000193093.1	671	439.964	0	0
ENSDART00000183447.1	1086	854.825	15.6052	1.64728
ENSDART00000139860.3	637	405.975	0	0
ENSDART00000145231.3	898	666.862	0	0
ENSDART00000141721.2	849	617.896	0	0
ENSDART00000066307.6	1491	1259.83	514.909	36.8802
ENSDART00000149986.2	756	524.926	0	0
ENSDART00000148663.2	916	684.862	58.1861	7.66638
ENSDART00000152193.3	3499	3267.83	132	3.64493
ENSDART00000105120.5	1343	1111.83	145.804	11.8333
ENSDART00000155711.3	2531	2299.83	3.00455	0.117885
ENSDART00000154228.3	9258	9026.83	4070.56	40.6905
ENSDART00000157246.2	2690	2458.83	313.201	11.4939
ENSDART00000077787.4	1959	1727.83	221.08	11.5458
ENSDART00000132046.2	560	329.023	0	0
ENSDART00000169559.2	716	484.94	100.126	18.6308
ENSDART00000158150.2	3885	3653.83	182.08	4.49663
ENSDART00000143018.2	764	532.926	10.4319	1.76633
ENSDART00000104222.7	1528	1296.83	0	0
ENSDART00000063750.7	1605	1373.83	35.3689	2.32308
ENSDART00000143347.3	1791	1559.83	0	0
ENSDART00000102236.5	1092	860.825	1	0.104824
ENSDART00000098138.4	1136	904.825	0	0
ENSDART00000158784.2	912	680.862	0	0
ENSDART00000026969.10	6072	5840.83	723.008	11.1697
ENSDART00000137605.3	593	361.995	0	0
ENSDART00000179912.1	6850	6618.83	53.4322	0.728443
ENSDART00000187200.1	6739	6507.83	821.972	11.3971
ENSDART00000160481.2	6871	6639.83	62.7822	0.853206
ENSDART00000161625.2	545	314.031	0	0
ENSDART00000112267.4	1895	1663.83	0	0
ENSDART00000188942.1	6172	5940.83	106.292	1.61446
ENSDART00000161008.2	4422	4190.83	0	0
ENSDART00000093312.5	1519	1287.83	1.73353	0.121464
ENSDART00000093310.7	1699	1467.83	22.2665	1.36883
ENSDART00000173959.2	230	33.9291	2.21668	5.8953
ENSDART00000173817.2	303	79.3861	0	0
ENSDART00000173639.2	535	304.048	0	0
ENSDART00000173784.2	5712	5480.83	288.073	4.74275
ENSDART00000191814.1	540	309.04	0	0
ENSDART00000073447.6	2477	2245.83	17.9591	0.721576
ENSDART00000019442.9	2153	1921.83	501	23.5233
ENSDART00000146951.2	963	731.825	0	0
ENSDART00000178855.2	2086	1854.83	0	0
ENSDART00000149956.3	9187	8955.83	6107.73	61.5387
ENSDART00000158897.2	8265	8033.83	5.27021	0.0591942
ENSDART00000112492.2	1108	876.825	0	0
ENSDART00000149195.2	1032	800.825	70	7.88741
ENSDART00000150216.2	782	550.911	0	0
ENSDART00000081431.5	2873	2641.83	39.6857	1.35551
ENSDART00000101192.7	2814	2582.83	48	1.67695
ENSDART00000155227.2	1072	840.825	19	2.03902
ENSDART00000132025.3	1493	1261.83	985.103	70.446
ENSDART00000147778.2	5123	4891.83	132.488	2.44388
ENSDART00000189562.1	4437	4205.83	0	0
ENSDART00000112840.5	4311	4079.83	187.409	4.14498
ENSDART00000146598.4	4492	4260.83	25.1795	0.533245
ENSDART00000106026.5	2642	2410.83	1.7641	0.0660286
ENSDART00000173828.2	5054	4822.83	1081.81	20.2405
ENSDART00000173775.2	3119	2887.83	0	0
ENSDART00000173789.2	3231	2999.83	6.12078	0.184113
ENSDART00000111626.4	3147	2915.83	8.07202	0.249801
ENSDART00000166046.2	3144	2912.83	0	0
ENSDART00000005903.8	895	663.862	115.986	15.7652
ENSDART00000135065.2	752	520.94	2551.01	441.875
ENSDART00000133700.2	266	52.6687	0	0
ENSDART00000173046.2	1337	1105.83	0	0
ENSDART00000181857.1	948	716.825	1	0.125881
ENSDART00000157476.2	888	656.879	0	0
ENSDART00000164685.2	955	723.825	19	2.36861
ENSDART00000006085.8	4069	3837.83	99	2.32768
ENSDART00000085675.8	9327	9095.83	1840.21	18.2557
ENSDART00000064471.6	1605	1373.83	0	0
ENSDART00000181357.1	2796	2564.83	1	0.0351816
ENSDART00000135624.3	1028	796.825	25	2.83107
ENSDART00000132384.2	2396	2164.83	0	0
ENSDART00000174834.2	4461	4229.83	92	1.96263
ENSDART00000153387.3	1108	876.825	1.01536	0.104491
ENSDART00000112768.5	1900	1668.83	878.985	47.5274
ENSDART00000158412.2	1768	1536.83	0	0
ENSDART00000137958.3	3564	3332.83	47.3974	1.28326
ENSDART00000125835.3	3618	3386.83	61.7683	1.64569
ENSDART00000166896.2	6302	6070.83	6.47686	0.0962699
ENSDART00000192513.1	678	446.964	0.523142	0.105614
ENSDART00000180818.1	642	410.975	0	0
ENSDART00000183457.1	261	49.6115	0	0
ENSDART00000132899.3	2224	1992.83	16	0.724477
ENSDART00000139972.2	2547	2315.83	67.8064	2.64204
ENSDART00000089971.6	5382	5150.83	579.194	10.1466
ENSDART00000143195.2	562	331.023	9	2.45335
ENSDART00000060633.6	3335	3103.83	369.287	10.7359
ENSDART00000140778.2	872	640.879	119.219	16.7858
ENSDART00000178209.2	7672	7440.83	478.819	5.80663
ENSDART00000143632.2	827	595.896	0	0
ENSDART00000062569.6	1873	1641.83	402.318	22.1114
ENSDART00000154660.2	3526	3294.83	101.191	2.77131
ENSDART00000189067.1	6333	6101.83	50.8085	0.751365
ENSDART00000167375.2	785	553.911	8.04679	1.31086
ENSDART00000164103.3	2443	2211.83	474.08	19.3408
ENSDART00000131934.3	3985	3753.83	13	0.312495
ENSDART00000048182.7	2568	2336.83	0.999993	0.038614
ENSDART00000156665.3	2589	2357.83	1.34194e-05	5.13565e-07
ENSDART00000130967.3	1407	1175.83	326	25.0178
ENSDART00000148957.4	883	651.879	0	0
ENSDART00000154304.2	2560	2328.83	159.552	6.18214
ENSDART00000181772.1	2691	2459.83	0	0
ENSDART00000085472.6	3358	3126.83	74.4482	2.14845
ENSDART00000109440.4	10402	10170.8	590.327	5.23734
ENSDART00000138964.3	4386	4154.83	0	0
ENSDART00000103850.4	3267	3035.83	21	0.624189
ENSDART00000140210.2	824	592.896	0	0
ENSDART00000152115.2	2741	2509.83	0	0
ENSDART00000135750.3	2908	2676.83	28.2053	0.950789
ENSDART00000014956.8	1249	1017.83	385	34.132
ENSDART00000159730.2	639	407.975	0	0
ENSDART00000149527.3	2218	1986.83	112.604	5.1141
ENSDART00000191729.1	1710	1478.83	0.0881765	0.00538034
ENSDART00000019620.10	3139	2907.83	1131	35.0968
ENSDART00000085846.6	3319	3087.83	6.04343	0.176606
ENSDART00000077476.7	3008	2776.83	66	2.14471
ENSDART00000167292.2	2814	2582.83	0	0
ENSDART00000014608.7	1857	1625.83	739	41.0152
ENSDART00000041394.9	971	739.825	270.114	32.9452
ENSDART00000152201.2	810	578.896	2.88568	0.449802
ENSDART00000172981.2	5782	5550.83	79	1.28423
ENSDART00000136448.3	1637	1405.83	3	0.192559
ENSDART00000143178.2	945	713.825	14.5252	1.83613
ENSDART00000008174.8	2601	2369.83	9.15963	0.348767
ENSDART00000168985.2	3629	3397.83	0	0
ENSDART00000159749.2	3369	3137.83	2	0.0575142
ENSDART00000146962.2	1697	1465.83	231.847	14.2723
ENSDART00000142091.3	1443	1211.83	0	0
ENSDART00000162200.2	978	746.825	0	0
ENSDART00000113097.4	1786	1554.83	167	9.6919
ENSDART00000132146.2	512	281.079	0	0
ENSDART00000145693.3	718	486.94	0	0
ENSDART00000153702.3	2190	1958.83	0	0
ENSDART00000154810.2	1638	1406.83	20.4089	1.30904
ENSDART00000157113.3	2093	1861.83	487.591	23.6315
ENSDART00000131586.3	1520	1288.83	0	0
ENSDART00000114754.4	3341	3109.83	15	0.43524
ENSDART00000168637.2	793	561.911	2	0.321171
ENSDART00000179843.1	1044	812.825	0	0
ENSDART00000102893.6	3053	2821.83	64	2.04656
ENSDART00000154399.2	853	621.879	0	0
ENSDART00000075381.4	1311	1079.83	0	0
ENSDART00000132224.3	1759	1527.83	0	0
ENSDART00000043148.8	2003	1771.83	46.6519	2.37587
ENSDART00000111368.3	661	429.964	2	0.419732
ENSDART00000144269.2	864	632.879	0	0
ENSDART00000159159.3	1922	1690.83	173	9.23254
ENSDART00000146960.3	5550	5318.83	0	0
ENSDART00000142740.3	1145	913.825	0	0
ENSDART00000177989.2	11193	10961.8	480.957	3.95911
ENSDART00000148242.4	835	603.896	0	0
ENSDART00000062441.5	1281	1049.83	128.027	11.0042
ENSDART00000153019.2	535	304.048	20.4395	6.06601
ENSDART00000169140.3	1117	885.825	226.533	23.0758
ENSDART00000134167.2	2572	2340.83	0	0
ENSDART00000059311.8	2275	2043.83	202.951	8.96027
ENSDART00000142580.2	713	481.94	1.23403	0.23105
ENSDART00000145925.2	1401	1169.83	18.7153	1.44361
ENSDART00000043984.7	1495	1263.83	42.5007	3.03447
ENSDART00000147287.3	11061	10829.8	5601.22	46.6697
ENSDART00000138803.2	294	72.2377	0	0
ENSDART00000172082.2	6814	6582.83	11900.3	163.125
ENSDART00000086617.7	2808	2576.83	76	2.66135
ENSDART00000138235.3	894	662.879	9.82153	1.33696
ENSDART00000016488.9	1287	1055.83	584.195	49.9275
ENSDART00000193925.1	5798	5566.83	169.48	2.74717
ENSDART00000146985.2	807	575.896	1	0.156686
ENSDART00000113214.4	906	674.862	0	0
ENSDART00000054876.7	3431	3199.83	418.628	11.8053
ENSDART00000183859.1	897	665.862	0	0
ENSDART00000135838.2	816	584.896	106.269	16.3946
ENSDART00000131786.2	497	266.101	7.01058	2.37728
ENSDART00000051745.5	2222	1990.83	4513.06	204.556
ENSDART00000177052.2	5641	5409.83	81.4025	1.35778
ENSDART00000006290.6	2772	2540.83	1798.73	63.8802
ENSDART00000193335.1	2534	2302.83	0	0
ENSDART00000125900.4	5335	5103.83	345.457	6.10761
ENSDART00000102525.5	4224	3992.83	1352.03	30.5549
ENSDART00000191330.1	6022	5790.83	191.451	2.98326
ENSDART00000146471.2	1501	1269.83	9.84975	0.699931
ENSDART00000193066.1	1291	1059.83	0	0
ENSDART00000063943.5	883	651.879	271	37.5125
ENSDART00000173054.2	1347	1115.83	0	0
ENSDART00000164468.2	787	555.911	11.4408	1.85705
ENSDART00000184452.1	3423	3191.83	27.8236	0.786589
ENSDART00000108793.4	2581	2349.83	63.8915	2.45347
ENSDART00000074294.5	4778	4546.83	1405	27.8832
ENSDART00000125116.2	1795	1563.83	420.94	24.2888
ENSDART00000110224.4	3809	3577.83	296	7.46529
ENSDART00000151137.3	4065	3833.83	1065.47	25.0774
ENSDART00000092375.6	954	722.825	26.6657	3.32884
ENSDART00000092379.6	3660	3428.83	1498.86	39.4449
ENSDART00000064032.5	1385	1153.83	1452.31	113.578
ENSDART00000132091.2	527	296.071	1.6912	0.515433
ENSDART00000066721.6	3262	3030.83	227.027	6.75914
ENSDART00000135646.3	890	658.879	6.77503	0.927853
ENSDART00000135325.2	623	391.975	2.87085	0.660884
ENSDART00000139335.2	682	450.964	6.84217	1.36907
ENSDART00000005738.9	3032	2800.83	993	31.9917
ENSDART00000187087.1	2547	2315.83	0	0
ENSDART00000172612.2	1354	1122.83	4.65813	0.374346
ENSDART00000172830.2	3917	3685.83	532.387	13.0337
ENSDART00000177863.2	8455	8223.83	68.9849	0.756927
ENSDART00000190525.1	195	21.8022	0	0
ENSDART00000126840.3	8455	8223.83	804.125	8.82315
ENSDART00000112328.4	3825	3593.83	1280.19	32.1434
ENSDART00000161821.2	5235	5003.83	97.114	1.75127
ENSDART00000193152.1	5082	4850.83	0	0
ENSDART00000018261.8	1293	1061.83	8.5174	0.723815
ENSDART00000187456.1	5581	5349.83	324.74	5.47734
ENSDART00000149774.2	990	758.825	0	0
ENSDART00000101528.6	4412	4180.83	47.848	1.0327
ENSDART00000148532.3	1592	1360.83	262.574	17.411
ENSDART00000114640.4	1131	899.825	0	0
ENSDART00000042875.6	2410	2178.83	8	0.331315
ENSDART00000155902.3	10488	10256.8	2122.83	18.6756
ENSDART00000156706.2	634	402.975	2.40234	0.537936
ENSDART00000155315.2	758	526.926	153.711	26.3227
ENSDART00000193032.1	8787	8555.83	0	0
ENSDART00000192525.1	8814	8582.83	0	0
ENSDART00000186634.1	8754	8522.83	0.000333497	3.53088e-06
ENSDART00000045921.7	8844	8612.83	0	0
ENSDART00000180401.1	8820	8588.83	8.58625	0.0902077
ENSDART00000189658.1	8832	8600.83	14.4744	0.151857
ENSDART00000159987.2	2227	1995.83	11	0.497329
ENSDART00000136761.3	4857	4625.83	134	2.6139
ENSDART00000030213.6	1641	1409.83	116	7.42449
ENSDART00000149700.2	1411	1179.83	0	0
ENSDART00000150095.2	607	375.985	0	0
ENSDART00000149440.2	904	672.862	0	0
ENSDART00000150279.3	739	507.94	0	0
ENSDART00000147804.2	786	554.911	0	0
ENSDART00000150694.2	711	479.94	24.4735	4.60133
ENSDART00000103316.5	934	702.825	155.792	20.0019
ENSDART00000135352.3	817	585.896	11.0165	1.69667
ENSDART00000026559.8	859	627.879	0	0
ENSDART00000103319.5	1125	893.825	1664.72	168.059
ENSDART00000151279.2	641	409.975	0	0
ENSDART00000151166.2	1226	994.825	154.157	13.9827
ENSDART00000084454.6	1620	1388.83	21.8429	1.41917
ENSDART00000137199.2	295	73.0115	12.8288	15.855
ENSDART00000142767.2	702	470.94	6.17893	1.18392
ENSDART00000142433.2	632	400.975	1.00312	0.225741
ENSDART00000133672.2	814	582.896	11.8047	1.82741
ENSDART00000150786.2	710	478.94	4.78101	0.900768
ENSDART00000131244.2	501	270.101	0	0
ENSDART00000061070.8	2383	2151.83	1689.4	70.8435
ENSDART00000038828.7	2713	2481.83	16.8404	0.612288
ENSDART00000014350.7	1789	1557.83	29.472	1.70712
ENSDART00000173619.2	1432	1200.83	10.8363	0.814283
ENSDART00000127699.4	1174	942.825	89.1637	8.53357
ENSDART00000167243.2	17239	17007.8	296.458	1.57285
ENSDART00000159930.2	14022	13790.8	0	0
ENSDART00000133739.3	1086	854.825	0	0
ENSDART00000183708.1	3867	3635.83	530.562	13.1676
ENSDART00000163299.2	4006	3774.83	2.58253	0.0617336
ENSDART00000135737.3	3066	2834.83	0	0
ENSDART00000143903.2	2046	1814.83	0	0
ENSDART00000135381.3	2358	2126.83	5	0.212135
ENSDART00000137468.3	1166	934.825	0	0
ENSDART00000054386.5	1025	793.825	24.4586	2.78023
ENSDART00000142288.2	912	680.862	12.5801	1.66724
ENSDART00000077404.5	2993	2761.83	1044.02	34.1104
ENSDART00000139229.3	619	387.975	7.98052	1.8561
ENSDART00000134666.2	547	316.031	0	0
ENSDART00000137483.2	896	664.862	0	0
ENSDART00000121509.4	8462	8230.83	573.72	6.28971
ENSDART00000141801.2	2711	2479.83	612.558	22.2895
ENSDART00000043823.8	6568	6336.83	356.323	5.07395
ENSDART00000137089.4	16015	15783.8	238.964	1.36613
ENSDART00000167208.2	705	473.94	0	0
ENSDART00000164858.2	779	547.911	0	0
ENSDART00000162411.2	1986	1754.83	14.556	0.748483
ENSDART00000160608.2	751	519.94	3.444	0.5977
ENSDART00000165847.2	612	380.975	0	0
ENSDART00000142377.2	1816	1584.83	57	3.24539
ENSDART00000057432.4	1573	1341.83	17	1.14321
ENSDART00000126641.3	1370	1138.83	3.2095	0.254304
ENSDART00000144723.3	2466	2234.83	94.1556	3.80169
ENSDART00000140047.2	597	365.995	0	0
ENSDART00000191581.1	5395	5163.83	4.04294	0.070648
ENSDART00000089035.6	5505	5273.83	339.869	5.81513
ENSDART00000133476.2	546	315.031	0	0
ENSDART00000139756.3	3313	3081.83	16	0.468474
ENSDART00000152879.3	3234	3002.83	66.7808	2.00676
ENSDART00000077548.6	1677	1445.83	1.21919	0.0760904
ENSDART00000183993.1	1560	1328.83	0	0
ENSDART00000181024.1	1413	1181.83	0	0
ENSDART00000135358.2	715	483.94	0	0
ENSDART00000179722.1	1008	776.825	14.4	1.67268
ENSDART00000159033.2	2811	2579.83	167	5.84117
ENSDART00000083567.7	3304	3072.83	167	4.90402
ENSDART00000049331.7	1575	1343.83	63	4.2303
ENSDART00000131665.2	792	560.911	0	0
ENSDART00000153868.2	1236	1004.83	1	0.0898014
ENSDART00000144621.2	738	506.94	257	45.7457
ENSDART00000151961.2	286	66.1805	0	0
ENSDART00000151955.2	592	360.995	0	0
ENSDART00000152097.3	13622	13390.8	129.961	0.875751
ENSDART00000079342.6	8058	7826.83	124.039	1.43003
ENSDART00000111763.4	974	742.825	0	0
ENSDART00000030646.5	1255	1023.83	116	10.2237
ENSDART00000139622.2	643	411.975	0	0
ENSDART00000021997.10	2751	2519.83	481.958	17.2589
ENSDART00000140129.2	489	258.115	15.0418	5.25847
ENSDART00000153355.3	4940	4708.83	40.9772	0.785242
ENSDART00000112881.4	3987	3755.83	0	0
ENSDART00000165716.2	374	144.207	5	3.12865
ENSDART00000132919.2	2038	1806.83	1	0.0499411
ENSDART00000152593.2	1275	1043.83	0	0
ENSDART00000065228.6	1449	1217.83	2	0.14819
ENSDART00000146961.2	610	378.985	12.2148	2.9083
ENSDART00000131355.3	3389	3157.83	0	0
ENSDART00000091416.7	3709	3477.83	292.785	7.59653
ENSDART00000079840.6	2051	1819.83	213	10.5615
ENSDART00000035101.7	2454	2222.83	5.00114	0.20302
ENSDART00000188187.1	5122	4890.83	10.9989	0.202927
ENSDART00000148790.3	743	511.94	0	0
ENSDART00000149809.2	432	201.312	2.41851	1.08405
ENSDART00000148572.2	206	25.3704	10	35.5669
ENSDART00000075230.7	1546	1314.83	1619.04	111.112
ENSDART00000149080.3	853	621.879	127.708	18.5305
ENSDART00000148917.3	744	512.94	7.83558	1.37841
ENSDART00000146371.3	1799	1567.83	248.734	14.3157
ENSDART00000140478.2	1683	1451.83	0	0
ENSDART00000139493.3	903	671.862	658.815	88.4825
ENSDART00000135914.3	769	537.926	668.911	112.207
ENSDART00000037265.9	1275	1043.83	1652.54	142.856
ENSDART00000089916.6	1887	1655.83	0	0
ENSDART00000087023.6	3697	3465.83	1068.54	27.8202
ENSDART00000140893.2	699	467.94	0	0
ENSDART00000152037.2	400	169.647	0	0
ENSDART00000166450.2	5468	5236.83	427.013	7.35778
ENSDART00000101211.4	2018	1786.83	90	4.545
ENSDART00000181756.1	652	420.964	0	0
ENSDART00000139727.3	2800	2568.83	0	0
ENSDART00000181669.1	2562	2330.83	0	0
ENSDART00000067040.6	1592	1360.83	197.136	13.0719
ENSDART00000149375.2	784	552.911	0	0
ENSDART00000148687.3	2371	2139.83	0	0
ENSDART00000149839.2	783	551.911	6.00073	0.98109
ENSDART00000041988.8	4823	4591.83	349.185	6.8619
ENSDART00000003195.8	1212	980.825	14	1.28798
ENSDART00000079401.4	5341	5109.83	8	0.141273
ENSDART00000162947.2	4654	4422.83	1449	29.5626
ENSDART00000135648.3	678	446.964	0	0
ENSDART00000089547.6	1245	1013.83	948.568	84.4266
ENSDART00000140857.3	775	543.911	35.6491	5.91418
ENSDART00000136716.3	592	360.995	78.783	19.6927
ENSDART00000147391.2	700	468.94	0	0
ENSDART00000041429.5	1787	1555.83	2642	153.231
ENSDART00000084859.6	1595	1363.83	40	2.64652
ENSDART00000139412.3	918	686.825	1532.62	201.355
ENSDART00000125673.3	2909	2677.83	308	10.3787
ENSDART00000134115.2	912	680.862	77	10.2048
ENSDART00000132556.3	2460	2228.83	281.038	11.3779
ENSDART00000160827.2	754	522.94	0	0
ENSDART00000134217.2	733	501.94	28.6242	5.14583
ENSDART00000137361.2	855	623.879	27.3988	3.96282
ENSDART00000146836.2	649	417.964	10.6774	2.30515
ENSDART00000144837.3	2975	2743.83	0.00144501	4.75211e-05
ENSDART00000139769.2	395	164.714	3.69676	2.02519
ENSDART00000056795.7	2973	2741.83	1263.23	41.5733
ENSDART00000123953.3	4001	3769.83	44.4707	1.06445
ENSDART00000168536.2	1605	1373.83	0	0
ENSDART00000140332.2	4659	4427.83	35.1644	0.716616
ENSDART00000128127.4	5834	5602.83	567.255	9.13577
ENSDART00000160955.3	1542	1310.83	1	0.0688381
ENSDART00000134373.2	433	202.29	13.0874	5.83785
ENSDART00000005641.6	2402	2170.83	1021.91	42.4779
ENSDART00000123395.4	3132	2900.83	61.6606	1.91805
ENSDART00000019035.7	2263	2031.83	0	0
ENSDART00000138310.3	2014	1782.83	0	0
ENSDART00000155948.3	1254	1022.83	1	0.0882211
ENSDART00000129844.3	1137	905.825	0	0
ENSDART00000169885.3	7453	7221.83	1590.08	19.8676
ENSDART00000164647.2	3390	3158.83	24.9585	0.712963
ENSDART00000169703.2	1539	1307.83	0	0
ENSDART00000137807.3	2312	2080.83	0	0
ENSDART00000074873.4	2174	1942.83	148.98	6.91941
ENSDART00000185727.1	1535	1303.83	565.02	39.1037
ENSDART00000124544.4	3757	3525.83	4258.09	108.975
ENSDART00000132957.2	709	477.94	0	0
ENSDART00000134612.2	641	409.975	14.2214	3.13011
ENSDART00000145583.2	673	441.964	175.311	35.7928
ENSDART00000162030.2	3814	3582.83	334.373	8.42129
ENSDART00000144387.2	619	387.975	0	0
ENSDART00000035011.8	405	174.537	1	0.516995
ENSDART00000143807.2	1797	1565.83	27	1.55595
ENSDART00000134928.3	3663	3431.83	27	0.709925
ENSDART00000134497.2	746	514.94	0	0
ENSDART00000015232.10	1773	1541.83	2	0.117049
ENSDART00000131765.2	728	496.94	0	0
ENSDART00000126282.4	2926	2694.83	295.691	9.90105
ENSDART00000061829.5	2384	2152.83	59	2.47296
ENSDART00000081445.5	1602	1370.83	357	23.4996
ENSDART00000167788.2	525	294.071	3.96334	1.21614
ENSDART00000159973.2	1521	1289.83	17.6016	1.23139
ENSDART00000167640.2	7565	7333.83	1024.79	12.6089
ENSDART00000104891.4	1835	1603.83	2.17212	0.122208
ENSDART00000141913.3	710	478.94	5.06979	0.955175
ENSDART00000150957.2	726	494.94	0	0
ENSDART00000145741.3	536	305.04	0	0
ENSDART00000132340.3	2962	2730.83	0	0
ENSDART00000139989.3	532	301.048	0	0
ENSDART00000192909.1	5157	4925.83	0	0
ENSDART00000112349.3	2776	2544.83	0	0
ENSDART00000168751.3	5070	4838.83	25	0.466202
ENSDART00000156517.2	4072	3840.83	37	0.869263
ENSDART00000141659.2	638	406.975	1.10241	0.244428
ENSDART00000130519.4	3439	3207.83	554.858	15.6079
ENSDART00000137143.2	596	364.995	0	0
ENSDART00000147567.2	1362	1130.83	0	0
ENSDART00000144131.3	738	506.94	23.7979	4.236
ENSDART00000133396.2	806	574.896	31.116	4.88391
ENSDART00000017937.7	3386	3154.83	0	0
ENSDART00000190175.1	3635	3403.83	0	0
ENSDART00000191546.1	3386	3154.83	67.0483	1.91773
ENSDART00000160185.3	3398	3166.83	0	0
ENSDART00000105903.5	739	507.94	388.427	69.0034
ENSDART00000134356.3	516	285.079	3.10875	0.983997
ENSDART00000139786.2	478	247.169	0	0
ENSDART00000138363.2	758	526.926	34.4111	5.89282
ENSDART00000173113.2	1841	1609.83	8.0991	0.453975
ENSDART00000147666.2	1461	1229.83	0	0
ENSDART00000088687.4	1264	1032.83	129.519	11.3156
ENSDART00000002341.6	1852	1620.83	72	4.00839
ENSDART00000168016.2	1413	1181.83	349	26.6469
ENSDART00000161627.2	447	216.219	0	0
ENSDART00000122407.3	1367	1135.83	27	2.14499
ENSDART00000171122.2	441	210.236	5.58354	2.3965
ENSDART00000177429.2	1866	1634.83	57.4165	3.16912
ENSDART00000149151.3	7436	7204.83	798	9.99432
ENSDART00000097723.4	7176	6944.83	0	0
ENSDART00000170961.2	5559	5327.83	0	0
ENSDART00000167395.2	859	627.879	0	0
ENSDART00000165211.2	647	415.964	0	0
ENSDART00000167336.2	240	38.1911	6.1943	14.6354
